task_id,route,model_decision,valid_format,p_defer,p_self,score,margin,logp_self,logp_defer,self_passed,prediction,reference,expert_passed,expert_available,expert_has_answer,answer_len
mmlu/all/test/000170,post_defer,defer,1,0.05972915785531691,0.940270842144683,0.940270842144683,-2.75634765625,-0.11865234375,-2.875,0,A,B,,0,0,77
mmlu/all/test/000171,post_self,self,1,2.8185222112737018e-05,0.9999718147778872,0.9999718147778872,-10.4766845703125,-0.0233154296875,-10.5,1,A,A,,0,0,21
mmlu/all/test/000172,post_defer,defer,1,0.010964415949715001,0.989035584050285,0.989035584050285,-4.5020751953125,-0.0291748046875,-4.53125,1,D,D,,0,0,17
mmlu/all/test/000173,post_defer,defer,1,0.00660737549950727,0.9933926245004927,0.9933926245004927,-5.012939453125,-0.049560546875,-5.0625,1,A,A,,0,0,90
mmlu/all/test/000174,post_defer,defer,1,0.0051471065621033,0.9948528934378967,0.9948528934378967,-5.26416015625,-0.11083984375,-5.375,0,A,D,,0,0,25
mmlu/all/test/000175,post_defer,defer,1,0.02310927773615126,0.9768907222638488,0.9768907222638488,-3.744140625,-0.052734375,-3.796875,0,B,C,,0,0,25
mmlu/all/test/000176,post_self,self,1,0.0024361613109984068,0.9975638386890016,0.9975638386890016,-6.014892578125,-0.047607421875,-6.0625,1,A,A,,0,0,26
mmlu/all/test/000177,post_self,self,1,0.005158370153541477,0.9948416298464585,0.9948416298464585,-5.261962890625,-0.050537109375,-5.3125,1,A,A,,0,0,92
mmlu/all/test/000178,post_self,self,1,4.1274894693640095e-05,0.9999587251053064,0.9999587251053064,-10.09521484375,-0.02978515625,-10.125,1,C,C,,0,0,20
mmlu/all/test/000179,post_self,self,1,0.0017106997362990488,0.998289300263701,0.998289300263701,-6.369140625,-0.068359375,-6.4375,1,D,D,,0,0,61
mmlu/all/test/000180,post_self,self,1,2.309071325369958e-07,0.9999997690928675,0.9999997690928675,-15.28125,-2.59375,-17.875,1,B,B,,0,0,20
mmlu/all/test/000181,post_defer,defer,1,0.003625211180499322,0.9963747888195007,0.9963747888195007,-5.6162109375,-0.1025390625,-5.71875,0,C,B,,0,0,42
mmlu/all/test/000182,post_self,self,1,5.4103180586408115e-06,0.9999945896819413,0.9999945896819413,-12.127197265625,-0.060302734375,-12.1875,1,C,C,,0,0,33
mmlu/all/test/000183,post_self,self,1,1.3313954205649438e-05,0.9999866860457943,0.9999866860457943,-11.2266845703125,-0.0233154296875,-11.25,1,B,B,,0,0,18
mmlu/all/test/000184,post_defer,defer,1,0.0007020931101496686,0.9992979068898503,0.9992979068898503,-7.2607421875,-0.2080078125,-7.46875,0,A,B,,0,0,16
mmlu/all/test/000185,post_defer,defer,1,0.008569184796161367,0.9914308152038387,0.9914308152038387,-4.7509765625,-0.1552734375,-4.90625,1,C,C,,0,0,86
mmlu/all/test/000186,post_defer,defer,1,0.0011740822246468028,0.9988259177753532,0.9988259177753532,-6.74609375,-0.25390625,-7.0,1,C,C,,0,0,98
mmlu/all/test/000187,post_defer,defer,1,0.001039811186851534,0.9989601888131485,0.9989601888131485,-6.86767578125,-0.06982421875,-6.9375,0,A,C,,0,0,56
mmlu/all/test/000188,post_defer,defer,1,0.679178699175393,0.320821300824607,0.320821300824607,0.75,-1.15625,-0.40625,1,C,C,,0,0,73
mmlu/all/test/000189,post_self,self,1,1.341182518755757e-05,0.9999865881748125,0.9999865881748125,-11.2193603515625,-0.0306396484375,-11.25,1,A,A,,0,0,16
mmlu/all/test/000190,post_self,self,1,5.3003862023220174e-05,0.9999469961379768,0.9999469961379768,-9.8450927734375,-0.0299072265625,-9.875,1,D,D,,0,0,47
mmlu/all/test/000191,post_defer,defer,1,0.002822832897761561,0.9971771671022385,0.9971771671022385,-5.8671875,-0.0390625,-5.90625,1,B,B,,0,0,91
mmlu/all/test/000192,post_defer,defer,1,0.0001567436415689944,0.999843256358431,0.999843256358431,-8.7607421875,-0.1142578125,-8.875,1,B,B,,0,0,86
mmlu/all/test/000193,post_defer,defer,1,0.037064591882639546,0.9629354081173604,0.9629354081173604,-3.25732421875,-0.08642578125,-3.34375,0,C,D,,0,0,65
mmlu/all/test/000194,post_self,self,1,0.0031415649692940633,0.9968584350307059,0.9968584350307059,-5.7598876953125,-0.0213623046875,-5.78125,0,B,A,,0,0,38
mmlu/all/test/000195,post_self,self,1,0.00034599160317821547,0.9996540083968218,0.9996540083968218,-7.96875,-0.09375,-8.0625,0,A,C,,0,0,18
mmlu/all/test/000196,post_defer,defer,1,0.0014989881629563573,0.9985010118370437,0.9985010118370437,-6.50146484375,-0.09228515625,-6.59375,0,C,A,,0,0,29
mmlu/all/test/000197,post_defer,defer,1,0.007669589990439199,0.9923304100095608,0.9923304100095608,-4.86279296875,-0.04345703125,-4.90625,0,A,C,,0,0,72
mmlu/all/test/000198,post_self,self,1,7.311254328107719e-05,0.9999268874567189,0.9999268874567189,-9.5234375,-1.9765625,-11.5,1,A,A,,0,0,43
mmlu/all/test/000199,post_self,self,1,0.00017404791511428975,0.9998259520848857,0.9998259520848857,-8.656005859375,-0.031494140625,-8.6875,0,B,C,,0,0,35
mmlu/all/test/000200,post_self,self,1,3.0293684189464662e-05,0.9999697063158105,0.9999697063158105,-10.404541015625,-0.032958984375,-10.4375,1,D,D,,0,0,53
mmlu/all/test/000201,post_self,self,1,0.0001748996876429305,0.999825100312357,0.999825100312357,-8.651123046875,-0.036376953125,-8.6875,1,D,D,,0,0,71
mmlu/all/test/000202,post_defer,defer,1,0.01104545972565899,0.988954540274341,0.988954540274341,-4.49462890625,-0.03662109375,-4.53125,0,D,C,,0,0,38
mmlu/all/test/000203,post_defer,defer,1,0.014145103962695017,0.985854896037305,0.985854896037305,-4.244140625,-0.287109375,-4.53125,0,D,B,,0,0,49
mmlu/all/test/000204,post_self,self,1,0.0021731662743927653,0.9978268337256072,0.9978268337256072,-6.12939453125,-0.12060546875,-6.25,0,B,A,,0,0,84
mmlu/all/test/000205,post_defer,defer,1,0.000495052501402584,0.9995049474985974,0.9995049474985974,-7.6103515625,-0.2333984375,-7.84375,0,B,C,,0,0,82
mmlu/all/test/000206,post_self,self,1,0.00037753497943000445,0.99962246502057,0.99962246502057,-7.8814697265625,-0.0247802734375,-7.90625,1,C,C,,0,0,14
mmlu/all/test/000207,post_self,self,1,4.679316761820261e-05,0.9999532068323818,0.9999532068323818,-9.9697265625,-0.0302734375,-10.0,0,B,D,,0,0,38
mmlu/all/test/000208,post_self,self,1,3.215306245187501e-05,0.9999678469375481,0.9999678469375481,-10.344970703125,-0.030029296875,-10.375,1,D,D,,0,0,19
mmlu/all/test/000209,post_self,self,1,0.0004948109551325459,0.9995051890448674,0.9995051890448674,-7.61083984375,-0.10791015625,-7.71875,1,A,A,,0,0,35
mmlu/all/test/000210,post_defer,defer,1,0.004627530047867153,0.9953724699521328,0.9953724699521328,-5.37109375,-0.12890625,-5.5,1,C,C,,0,0,74
mmlu/all/test/000211,post_defer,defer,1,0.01805533497349937,0.9819446650265007,0.9819446650265007,-3.99609375,-0.37890625,-4.375,1,C,C,,0,0,48
mmlu/all/test/000212,post_self,self,1,4.647439810053512e-05,0.9999535256018994,0.9999535256018994,-9.9765625,-0.0234375,-10.0,1,D,D,,0,0,18
mmlu/all/test/000213,post_self,self,1,3.5270040095107484e-05,0.9999647299599049,0.9999647299599049,-10.25244140625,-0.06005859375,-10.3125,1,A,A,,0,0,15
mmlu/all/test/000214,post_self,self,1,0.0001613635232775154,0.9998386364767224,0.9998386364767224,-8.731689453125,-0.018310546875,-8.75,1,A,A,,0,0,26
mmlu/all/test/000215,post_self,self,1,1.7231572752142394e-05,0.9999827684272479,0.9999827684272479,-10.96875,-0.03125,-11.0,1,B,B,,0,0,22
mmlu/all/test/000216,post_defer,defer,1,0.0011695102650555148,0.9988304897349445,0.9988304897349445,-6.75,-0.96875,-7.71875,0,A,D,,0,0,24
mmlu/all/test/000217,post_self,self,1,3.366328287006555e-06,0.999996633671713,0.999996633671713,-12.6016845703125,-0.0233154296875,-12.625,1,B,B,,0,0,16
mmlu/all/test/000218,post_defer,defer,1,0.020332353342658753,0.9796676466573413,0.9796676466573413,-3.875,-0.0625,-3.9375,0,A,B,,0,0,28
mmlu/all/test/000219,post_defer,defer,1,0.005282616639446879,0.9947173833605532,0.9947173833605532,-5.238037109375,-0.043212890625,-5.28125,0,C,D,,0,0,24
mmlu/all/test/000220,post_self,self,1,7.571149413053982e-07,0.9999992428850587,0.9999992428850587,-14.09375,-5.65625,-19.75,1,C,C,,0,0,14
mmlu/all/test/000221,post_defer,defer,1,0.00225184727950302,0.997748152720497,0.997748152720497,-6.09375,-2.53125,-8.625,0,A,B,,0,0,49
mmlu/all/test/000222,post_self,self,1,0.00012714022817929445,0.9998728597718207,0.9998728597718207,-8.9700927734375,-0.0299072265625,-9.0,1,C,C,,0,0,25
mmlu/all/test/000223,post_self,self,1,0.0002869941418508315,0.9997130058581492,0.9997130058581492,-8.15576171875,-0.03173828125,-8.1875,0,A,B,,0,0,26
mmlu/all/test/000224,post_defer,defer,1,0.02048855468474385,0.9795114453152561,0.9795114453152561,-3.8671875,-0.5078125,-4.375,0,A,D,,0,0,31
mmlu/all/test/000225,post_defer,defer,1,0.011066814990938742,0.9889331850090612,0.9889331850090612,-4.49267578125,-0.06982421875,-4.5625,0,C,B,,0,0,92
mmlu/all/test/000226,post_self,self,1,0.0009106068587565866,0.9990893931412435,0.9990893931412435,-7.00048828125,-0.03076171875,-7.03125,1,C,C,,0,0,35
mmlu/all/test/000227,post_self,self,1,0.0001440838988131271,0.9998559161011868,0.9998559161011868,-8.844970703125,-0.030029296875,-8.875,1,C,C,,0,0,25
mmlu/all/test/000228,post_defer,defer,1,0.013918802923224104,0.9860811970767759,0.9860811970767759,-4.260498046875,-0.052001953125,-4.3125,1,A,A,,0,0,16
mmlu/all/test/000229,post_defer,defer,1,5.918026321711493e-05,0.9999408197367828,0.9999408197367828,-9.73486328125,-0.07763671875,-9.8125,0,B,A,,0,0,41
mmlu/all/test/000230,post_self,self,1,0.0010324828168233884,0.9989675171831766,0.9989675171831766,-6.874755859375,-0.031494140625,-6.90625,1,A,A,,0,0,35
mmlu/all/test/000231,post_self,self,1,1.3344869163253144e-05,0.9999866551308367,0.9999866551308367,-11.224365234375,-0.025634765625,-11.25,1,D,D,,0,0,17
mmlu/all/test/000232,post_self,self,1,0.017883009307694205,0.9821169906923058,0.9821169906923058,-4.005859375,-0.056640625,-4.0625,1,A,A,,0,0,58
mmlu/all/test/000233,post_self,self,1,9.888087481872076e-06,0.9999901119125181,0.9999901119125181,-11.524169921875,-0.038330078125,-11.5625,1,C,C,,0,0,16
mmlu/all/test/000234,post_defer,defer,1,0.09577147925976089,0.9042285207402391,0.9042285207402391,-2.2451171875,-0.1611328125,-2.40625,0,B,D,,0,0,48
mmlu/all/test/000235,post_defer,defer,1,0.007547923375900623,0.9924520766240994,0.9924520766240994,-4.87890625,-0.77734375,-5.65625,1,A,A,,0,0,43
mmlu/all/test/000236,post_self,self,1,0.0009047398111001014,0.9990952601888999,0.9990952601888999,-7.0069580078125,-0.0242919921875,-7.03125,1,D,D,,0,0,29
mmlu/all/test/000237,post_self,self,1,4.0714452346787316e-05,0.9999592855476532,0.9999592855476532,-10.10888671875,-0.07861328125,-10.1875,1,C,C,,0,0,73
mmlu/all/test/000238,post_defer,defer,1,0.007475120241849684,0.9925248797581503,0.9925248797581503,-4.888671875,-0.142578125,-5.03125,1,C,C,,0,0,84
mmlu/all/test/000239,post_defer,defer,1,0.1476780597041612,0.8523219402958389,0.8523219402958389,-1.7529296875,-0.1767578125,-1.9296875,1,D,D,,0,0,15
mmlu/all/test/000240,post_defer,defer,1,0.32082130082460697,0.679178699175393,0.679178699175393,-0.75,-0.46875,-1.21875,1,C,C,,0,0,21
mmlu/all/test/000241,post_self,self,1,0.0019108378902565075,0.9980891621097435,0.9980891621097435,-6.25830078125,-0.08544921875,-6.34375,0,D,B,,0,0,106
mmlu/all/test/000242,post_self,self,1,0.0003838057035559568,0.999616194296444,0.999616194296444,-7.864990234375,-0.041259765625,-7.90625,1,B,B,,0,0,70
mmlu/all/test/000243,post_defer,defer,1,0.22303841721688147,0.7769615827831186,0.7769615827831186,-1.248046875,-0.306640625,-1.5546875,0,B,D,,0,0,16
mmlu/all/test/000244,post_defer,defer,1,0.012624949281564409,0.9873750507184356,0.9873750507184356,-4.359375,-0.421875,-4.78125,1,D,D,,0,0,219
mmlu/all/test/000245,post_defer,defer,1,0.01110428498690619,0.9888957150130938,0.9888957150130938,-4.4892578125,-0.1357421875,-4.625,0,A,D,,0,0,69
mmlu/all/test/000246,post_self,self,1,3.09213360606039e-05,0.9999690786639394,0.9999690786639394,-10.384033203125,-0.053466796875,-10.4375,1,C,C,,0,0,123
mmlu/all/test/000247,post_self,self,1,7.040885797783952e-06,0.9999929591142022,0.9999929591142022,-11.86376953125,-0.07373046875,-11.9375,1,A,A,,0,0,46
mmlu/all/test/000248,post_self,self,1,0.0001080495591152451,0.9998919504408847,0.9998919504408847,-9.1328125,-0.9921875,-10.125,1,D,D,,0,0,78
mmlu/all/test/000249,post_self,self,1,2.8051362189879982e-05,0.9999719486378101,0.9999719486378101,-10.4814453125,-0.0185546875,-10.5,1,B,B,,0,0,16
mmlu/all/test/000250,post_self,self,1,3.8173428522814876e-06,0.9999961826571477,0.9999961826571477,-12.4759521484375,-0.0240478515625,-12.5,1,C,C,,0,0,15
mmlu/all/test/000251,post_self,self,1,0.0004850083256040621,0.999514991674396,0.999514991674396,-7.630859375,-0.087890625,-7.71875,1,C,C,,0,0,104
mmlu/all/test/000252,post_defer,defer,1,0.0021489492836254285,0.9978510507163746,0.9978510507163746,-6.140625,-2.734375,-8.875,0,D,A,,0,0,74
mmlu/all/test/000253,post_defer,defer,1,0.05994891671249762,0.9400510832875024,0.9400510832875024,-2.75244140625,-0.07568359375,-2.828125,1,D,D,,0,0,20
mmlu/all/test/000254,post_self,self,1,0.006730284915745493,0.9932697150842545,0.9932697150842545,-4.994384765625,-0.036865234375,-5.03125,0,D,C,,0,0,40
mmlu/all/test/000255,post_self,self,1,0.00014313738600443555,0.9998568626139955,0.9998568626139955,-8.8515625,-1.1484375,-10.0,1,D,D,,0,0,82
mmlu/all/test/000256,post_self,self,1,0.0028063875059125974,0.9971936124940874,0.9971936124940874,-5.873046875,-0.283203125,-6.15625,1,D,D,,0,0,91
mmlu/all/test/000257,post_self,self,1,0.00016346470245419303,0.9998365352975458,0.9998365352975458,-8.71875,-5.78125,-14.5,1,D,D,,0,0,87
mmlu/all/test/000258,post_self,self,1,7.02371722218864e-06,0.9999929762827778,0.9999929762827778,-11.8662109375,-0.1337890625,-12.0,1,B,B,,0,0,83
mmlu/all/test/000259,post_defer,defer,1,0.18286288290610314,0.8171371170938968,0.8171371170938968,-1.4970703125,-0.2294921875,-1.7265625,1,C,C,,0,0,18
mmlu/all/test/000260,post_self,self,1,0.004650075336711127,0.9953499246632889,0.9953499246632889,-5.3662109375,-0.0712890625,-5.4375,1,D,D,,0,0,10
mmlu/all/test/000261,post_self,self,1,4.6112748142641196e-05,0.9999538872518574,0.9999538872518574,-9.984375,-2.140625,-12.125,0,D,C,,0,0,58
mmlu/all/test/000262,post_self,self,1,0.000909275150480413,0.9990907248495196,0.9990907248495196,-7.001953125,-0.029296875,-7.03125,1,D,D,,0,0,27
mmlu/all/test/000263,post_self,self,1,0.0013445484923464233,0.9986554515076536,0.9986554515076536,-6.6103515625,-0.2021484375,-6.8125,0,A,B,,0,0,74
mmlu/all/test/000264,post_self,self,1,0.00013965152235718387,0.9998603484776428,0.9998603484776428,-8.876220703125,-0.061279296875,-8.9375,1,C,C,,0,0,90
mmlu/all/test/000265,post_defer,defer,1,0.003222484324002434,0.9967775156759976,0.9967775156759976,-5.734375,-2.578125,-8.3125,1,B,B,,0,0,222
mmlu/all/test/000266,post_defer,defer,1,0.0075699012173946045,0.9924300987826054,0.9924300987826054,-4.8759765625,-0.2177734375,-5.09375,0,A,C,,0,0,92
mmlu/all/test/000267,post_self,self,1,0.0009001172876012037,0.9990998827123988,0.9990998827123988,-7.0120849609375,-0.0191650390625,-7.03125,1,D,D,,0,0,17
mmlu/all/test/000268,post_self,self,1,0.00042517976059342107,0.9995748202394066,0.9995748202394066,-7.7625732421875,-0.0186767578125,-7.78125,1,D,D,,0,0,24
mmlu/all/test/000269,post_defer,defer,1,0.008686121531876478,0.9913138784681235,0.9913138784681235,-4.7373046875,-0.0751953125,-4.8125,1,C,C,,0,0,61
mmlu/all/test/000270,post_self,self,1,0.0028449096649795012,0.9971550903350205,0.9971550903350205,-5.859375,-1.859375,-7.71875,1,D,D,,0,0,43
mmlu/all/test/000271,post_self,self,1,4.985958212727021e-05,0.9999501404178728,0.9999501404178728,-9.90625,-1.09375,-11.0,1,A,A,,0,0,57
mmlu/all/test/000272,post_self,self,1,2.397027958653847e-05,0.9999760297204134,0.9999760297204134,-10.638671875,-0.048828125,-10.6875,1,C,C,,0,0,41
mmlu/all/test/000273,post_defer,defer,1,0.0004931234263481476,0.9995068765736519,0.9995068765736519,-7.6142578125,-0.2294921875,-7.84375,0,C,B,,0,0,151
mmlu/all/test/000274,post_defer,defer,1,0.00042720789094732544,0.9995727921090527,0.9995727921090527,-7.7578125,-0.1171875,-7.875,1,B,B,,0,0,75
mmlu/all/test/000275,post_defer,defer,1,0.011158031248084033,0.988841968751916,0.988841968751916,-4.484375,-3.046875,-7.53125,1,C,C,,0,0,120
mmlu/all/test/000276,post_self,self,1,0.0002674478823283515,0.9997325521176716,0.9997325521176716,-8.226318359375,-0.023681640625,-8.25,1,D,D,,0,0,22
mmlu/all/test/000277,post_self,self,1,2.4852209024713284e-05,0.9999751477909753,0.9999751477909753,-10.6025390625,-0.0849609375,-10.6875,0,B,A,,0,0,103
mmlu/all/test/000278,post_defer,defer,1,0.012576348276879083,0.987423651723121,0.987423651723121,-4.36328125,-0.79296875,-5.15625,0,D,A,,0,0,66
mmlu/all/test/000279,post_defer,defer,1,0.0036199239091456465,0.9963800760908543,0.9963800760908543,-5.61767578125,-0.10107421875,-5.71875,0,B,C,,0,0,64
mmlu/all/test/000280,post_self,self,1,8.415109250079664e-05,0.9999158489074992,0.9999158489074992,-9.3828125,-0.9921875,-10.375,1,D,D,,0,0,73
mmlu/all/test/000281,post_self,self,1,1.0386498293397948e-06,0.9999989613501706,0.9999989613501706,-13.777587890625,-0.034912109375,-13.8125,1,D,D,,0,0,56
mmlu/all/test/000282,post_self,self,1,0.07637323268890496,0.923626767311095,0.923626767311095,-2.49267578125,-0.10107421875,-2.59375,1,A,A,,0,0,31
mmlu/all/test/000283,post_defer,defer,1,0.0028310915946309642,0.997168908405369,0.997168908405369,-5.8642578125,-0.0419921875,-5.90625,1,C,C,,0,0,77
mmlu/all/test/000284,post_self,self,1,5.979017746335063e-05,0.9999402098225366,0.9999402098225366,-9.724609375,-0.275390625,-10.0,1,B,B,,0,0,157
mmlu/all/test/000285,post_self,self,1,0.0005530484649639255,0.999446951535036,0.999446951535036,-7.49951171875,-0.06298828125,-7.5625,0,B,A,,0,0,103
mmlu/all/test/000286,post_defer,defer,1,0.222362226659299,0.7776377733407009,0.7776377733407009,-1.251953125,-0.263671875,-1.515625,1,D,D,,0,0,11
mmlu/all/test/000287,post_self,self,1,3.633632650275133e-05,0.9999636636734972,0.9999636636734972,-10.22265625,-0.71484375,-10.9375,1,D,D,,0,0,100
mmlu/all/test/000288,post_defer,defer,1,2.7108801365572047e-05,0.9999728911986344,0.9999728911986344,-10.515625,-3.421875,-13.9375,1,A,A,,0,0,20
mmlu/all/test/000289,post_defer,defer,1,0.0009399438806628558,0.9990600561193371,0.9990600561193371,-6.96875,-3.96875,-10.9375,0,C,D,,0,0,31
mmlu/all/test/000290,post_self,self,1,0.0005517006398638129,0.9994482993601362,0.9994482993601362,-7.501953125,-0.279296875,-7.78125,1,C,C,,0,0,158
mmlu/all/test/000291,post_self,self,1,0.0004930031089277844,0.9995069968910723,0.9995069968910723,-7.614501953125,-0.041748046875,-7.65625,1,D,D,,0,0,13
mmlu/all/test/000292,post_defer,defer,1,0.04775785587202235,0.9522421441279777,0.9522421441279777,-2.99267578125,-0.11669921875,-3.109375,1,D,D,,0,0,56
mmlu/all/test/000293,post_defer,defer,1,0.060473881233743525,0.9395261187662565,0.9395261187662565,-2.7431640625,-0.0849609375,-2.828125,0,D,C,,0,0,24
mmlu/all/test/000294,post_defer,defer,1,0.004609572179374208,0.9953904278206258,0.9953904278206258,-5.375,-1.8125,-7.1875,1,D,D,,0,0,103
mmlu/all/test/000295,post_defer,defer,1,0.003188162830317562,0.9968118371696825,0.9968118371696825,-5.7451171875,-0.2236328125,-5.96875,0,C,D,,0,0,95
mmlu/all/test/000296,post_self,self,1,0.0001420236402299791,0.99985797635977,0.99985797635977,-8.859375,-1.328125,-10.1875,1,D,D,,0,0,124
mmlu/all/test/000297,post_self,self,1,3.216091302646183e-05,0.9999678390869735,0.9999678390869735,-10.3447265625,-0.0302734375,-10.375,1,B,B,,0,0,76
mmlu/all/test/000298,post_self,self,1,0.00017861005731826008,0.9998213899426818,0.9998213899426818,-8.630126953125,-0.057373046875,-8.6875,0,D,A,,0,0,41
mmlu/all/test/000299,post_defer,defer,1,0.10669059394565118,0.8933094060543488,0.8933094060543488,-2.125,-0.90625,-3.03125,1,C,C,,0,0,30
mmlu/all/test/000300,post_defer,defer,1,0.1347759174229568,0.8652240825770432,0.8652240825770432,-1.859375,-2.453125,-4.3125,1,C,C,,0,0,64
mmlu/all/test/000301,post_defer,defer,1,0.37708178707321444,0.6229182129267856,0.6229182129267856,-0.501953125,-0.486328125,-0.98828125,1,B,B,,0,0,25
mmlu/all/test/000302,post_self,self,1,0.0007013227318404083,0.9992986772681596,0.9992986772681596,-7.2618408203125,-0.0194091796875,-7.28125,0,D,B,,0,0,10
mmlu/all/test/000303,post_defer,defer,1,0.0019117693602301454,0.9980882306397698,0.9980882306397698,-6.2578125,-1.4296875,-7.6875,0,C,B,,0,0,31
mmlu/all/test/000304,post_defer,defer,1,0.07538034270205682,0.9246196572979432,0.9246196572979432,-2.5068359375,-0.1025390625,-2.609375,1,C,C,,0,0,27
