task_id,route,model_decision,first_p_defer,first_p_self,first_margin,post_p_defer,post_p_self,post_margin,p_defer,p_self,margin,self_passed,reasoning_len,answer_len,actual_local_tokens
hendrycks_math/test/000186,post_self,self,0.108189,0.891811,-2.1094,0.025957,0.974043,-3.625,0.025957,0.974043,-3.625,1,252,97,97
hendrycks_math/test/000187,post_defer,defer,0.294215,0.705785,-0.875,0.679179,0.320821,0.75,0.679179,0.320821,0.75,0,290,98,98
hendrycks_math/test/000188,post_self,self,0.187133,0.812867,-1.4688,0.075858,0.924142,-2.5,0.075858,0.924142,-2.5,0,357,114,114
hendrycks_math/test/000189,early_defer,defer,0.562177,0.437823,0.25,0.859664,0.140336,1.8125,0.562177,0.437823,0.25,0,534,248,248
hendrycks_math/test/000190,early_defer,defer,0.893309,0.106691,2.125,0.969324,0.030676,3.4531,0.893309,0.106691,2.125,0,881,355,355
hendrycks_math/test/000191,post_self,self,0.268941,0.731059,-1.0,0.392337,0.607663,-0.4375,0.392337,0.607663,-0.4375,1,241,136,136
hendrycks_math/test/000192,post_self,self,0.154058,0.845942,-1.7031,0.005469,0.994531,-5.2031,0.005469,0.994531,-5.2031,1,416,173,173
hendrycks_math/test/000193,early_defer,defer,0.637031,0.362969,0.5625,0.774583,0.225417,1.2344,0.637031,0.362969,0.5625,1,675,241,241
hendrycks_math/test/000194,post_self,self,0.171061,0.828939,-1.5781,0.042088,0.957912,-3.125,0.042088,0.957912,-3.125,1,488,175,175
hendrycks_math/test/000195,early_defer,defer,0.835484,0.164516,1.625,0.705785,0.294215,0.875,0.835484,0.164516,1.625,1,400,130,130
hendrycks_math/test/000196,early_defer,defer,0.607663,0.392337,0.4375,0.48438,0.51562,-0.0625,0.607663,0.392337,0.4375,0,567,246,246
hendrycks_math/test/000197,post_defer,defer,0.320821,0.679179,-0.75,0.969785,0.030215,3.4688,0.969785,0.030215,3.4688,0,206,99,99
hendrycks_math/test/000198,post_self,self,0.191933,0.808067,-1.4375,0.168857,0.831143,-1.5938,0.168857,0.831143,-1.5938,1,445,195,195
hendrycks_math/test/000199,post_self,self,0.034619,0.965381,-3.3281,0.000579,0.999421,-7.4531,0.000579,0.999421,-7.4531,1,168,70,70
hendrycks_math/test/000200,early_defer,defer,0.828939,0.171061,1.5781,0.91611,0.08389,2.3906,0.828939,0.171061,1.5781,0,1058,404,404
hendrycks_math/test/000201,post_self,self,0.075858,0.924142,-2.5,0.006745,0.993255,-4.9922,0.006745,0.993255,-4.9922,1,271,114,114
hendrycks_math/test/000202,post_defer,defer,0.166675,0.833325,-1.6094,0.96862,0.03138,3.4297,0.96862,0.03138,3.4297,0,343,119,119
hendrycks_math/test/000203,post_self,self,0.212069,0.787931,-1.3125,0.062789,0.937211,-2.7031,0.062789,0.937211,-2.7031,1,353,133,133
hendrycks_math/test/000204,post_self,self,0.02976,0.97024,-3.4844,0.000591,0.999409,-7.4336,0.000591,0.999409,-7.4336,1,95,55,55
hendrycks_math/test/000205,post_self,self,0.392337,0.607663,-0.4375,0.090093,0.909907,-2.3125,0.090093,0.909907,-2.3125,1,529,203,203
hendrycks_math/test/000206,post_self,self,0.2227,0.7773,-1.25,0.003976,0.996024,-5.5234,0.003976,0.996024,-5.5234,1,65,35,35
hendrycks_math/test/000207,post_defer,defer,0.5,0.5,0.0,0.787931,0.212069,1.3125,0.787931,0.212069,1.3125,0,384,150,150
hendrycks_math/test/000208,early_defer,defer,0.948917,0.051083,2.9219,0.83762,0.16238,1.6406,0.948917,0.051083,2.9219,0,676,219,219
hendrycks_math/test/000209,post_self,self,0.348645,0.651355,-0.625,0.20947,0.79053,-1.3281,0.20947,0.79053,-1.3281,0,785,220,220
hendrycks_math/test/000210,early_defer,defer,0.637031,0.362969,0.5625,0.964855,0.035145,3.3125,0.637031,0.362969,0.5625,0,989,331,331
hendrycks_math/test/000211,post_self,self,0.407333,0.592667,-0.375,0.426322,0.573678,-0.2969,0.426322,0.573678,-0.2969,1,357,149,149
hendrycks_math/test/000212,post_self,self,0.098079,0.901921,-2.2188,0.006641,0.993359,-5.0078,0.006641,0.993359,-5.0078,1,130,51,51
hendrycks_math/test/000213,early_defer,defer,0.966914,0.033086,3.375,0.950411,0.049589,2.9531,0.966914,0.033086,3.375,0,1268,525,525
hendrycks_math/test/000214,early_defer,defer,0.531209,0.468791,0.125,0.933431,0.066569,2.6406,0.531209,0.468791,0.125,0,1398,642,642
hendrycks_math/test/000215,early_defer,defer,0.72487,0.27513,0.9688,0.937211,0.062789,2.7031,0.72487,0.27513,0.9688,0,416,125,125
hendrycks_math/test/000216,early_defer,defer,0.90053,0.09947,2.2031,0.868827,0.131173,1.8906,0.90053,0.09947,2.2031,0,454,189,189
hendrycks_math/test/000217,post_self,self,0.090093,0.909907,-2.3125,0.278257,0.721743,-0.9531,0.278257,0.721743,-0.9531,1,293,120,120
hendrycks_math/test/000218,post_self,self,0.204342,0.795658,-1.3594,0.039048,0.960952,-3.2031,0.039048,0.960952,-3.2031,1,811,309,309
hendrycks_math/test/000219,early_defer,defer,0.629775,0.370225,0.5312,0.948917,0.051083,2.9219,0.629775,0.370225,0.5312,0,571,188,188
hendrycks_math/test/000220,early_defer,defer,0.899121,0.100879,2.1875,0.970688,0.029312,3.5,0.899121,0.100879,2.1875,0,6241,2049,2049
hendrycks_math/test/000221,post_defer,defer,0.268941,0.731059,-1.0,0.607663,0.392337,0.4375,0.607663,0.392337,0.4375,0,238,99,99
hendrycks_math/test/000222,post_self,self,0.148047,0.851953,-1.75,0.453262,0.546738,-0.1875,0.453262,0.546738,-0.1875,0,326,185,185
hendrycks_math/test/000223,post_self,self,0.334589,0.665411,-0.6875,0.362969,0.637031,-0.5625,0.362969,0.637031,-0.5625,1,208,94,94
hendrycks_math/test/000224,post_defer,defer,0.437823,0.562177,-0.25,0.998667,0.001333,6.6191,0.998667,0.001333,6.6191,0,1490,588,588
hendrycks_math/test/000225,early_defer,defer,0.766294,0.233706,1.1875,0.991587,0.008413,4.7695,0.766294,0.233706,1.1875,0,778,243,243
hendrycks_math/test/000226,post_self,self,0.106691,0.893309,-2.125,0.006641,0.993359,-5.0078,0.006641,0.993359,-5.0078,1,393,169,169
hendrycks_math/test/000227,post_self,self,0.055823,0.944177,-2.8281,0.00407,0.99593,-5.5,0.00407,0.99593,-5.5,1,274,134,134
hendrycks_math/test/000228,post_self,self,0.187133,0.812867,-1.4688,0.018978,0.981022,-3.9453,0.018978,0.981022,-3.9453,1,181,95,95
hendrycks_math/test/000229,post_defer,defer,0.182426,0.817574,-1.5,0.757794,0.242206,1.1406,0.757794,0.242206,1.1406,0,311,122,122
hendrycks_math/test/000230,post_self,self,0.127653,0.872347,-1.9219,0.032101,0.967899,-3.4062,0.032101,0.967899,-3.4062,1,330,114,114
hendrycks_math/test/000231,post_self,self,0.334589,0.665411,-0.6875,0.294215,0.705785,-0.875,0.294215,0.705785,-0.875,0,251,108,108
hendrycks_math/test/000232,post_self,self,0.125923,0.874077,-1.9375,0.004905,0.995095,-5.3125,0.004905,0.995095,-5.3125,1,50,25,25
hendrycks_math/test/000233,post_self,self,0.124213,0.875787,-1.9531,0.031144,0.968856,-3.4375,0.031144,0.968856,-3.4375,0,443,154,154
hendrycks_math/test/000234,early_defer,defer,0.743168,0.256832,1.0625,0.810479,0.189521,1.4531,0.743168,0.256832,1.0625,0,596,197,197
hendrycks_math/test/000235,post_self,self,0.242206,0.757794,-1.1406,0.156105,0.843895,-1.6875,0.156105,0.843895,-1.6875,1,322,127,127
hendrycks_math/test/000236,post_self,self,0.320821,0.679179,-0.75,0.008985,0.991015,-4.7031,0.008985,0.991015,-4.7031,1,162,74,74
hendrycks_math/test/000237,post_self,self,0.164516,0.835484,-1.625,0.125923,0.874077,-1.9375,0.125923,0.874077,-1.9375,0,508,192,192
hendrycks_math/test/000238,post_defer,defer,0.48438,0.51562,-0.0625,0.577495,0.422505,0.3125,0.577495,0.422505,0.3125,0,108,38,38
hendrycks_math/test/000239,early_defer,defer,0.960361,0.039639,3.1875,0.949669,0.050331,2.9375,0.960361,0.039639,3.1875,0,605,218,218
hendrycks_math/test/000240,post_self,self,0.080357,0.919643,-2.4375,0.002226,0.997774,-6.1055,0.002226,0.997774,-6.1055,1,236,96,96
hendrycks_math/test/000241,early_defer,defer,0.740174,0.259826,1.0469,0.982955,0.017045,4.0547,0.740174,0.259826,1.0469,0,2053,664,664
hendrycks_math/test/000242,post_self,self,0.150029,0.849971,-1.7344,0.005598,0.994402,-5.1797,0.005598,0.994402,-5.1797,1,169,89,89
hendrycks_math/test/000243,post_self,self,0.120853,0.879147,-1.9844,0.105211,0.894789,-2.1406,0.105211,0.894789,-2.1406,0,240,80,80
hendrycks_math/test/000244,early_defer,defer,0.819893,0.180107,1.5156,0.874077,0.125923,1.9375,0.819893,0.180107,1.5156,0,1007,332,332
hendrycks_math/test/000245,early_defer,defer,0.754915,0.245085,1.125,0.987472,0.012528,4.3672,0.754915,0.245085,1.125,0,373,255,255
hendrycks_math/test/000246,post_defer,defer,0.095349,0.904651,-2.25,0.51562,0.48438,0.0625,0.51562,0.48438,0.0625,0,600,202,202
hendrycks_math/test/000247,post_self,self,0.044681,0.955319,-3.0625,0.002434,0.997566,-6.0156,0.002434,0.997566,-6.0156,1,265,129,129
hendrycks_math/test/000248,post_defer,defer,0.430147,0.569853,-0.2812,0.774583,0.225417,1.2344,0.774583,0.225417,1.2344,0,340,148,148
hendrycks_math/test/000249,early_defer,defer,0.531209,0.468791,0.125,0.935347,0.064653,2.6719,0.531209,0.468791,0.125,0,743,356,356
hendrycks_math/test/000250,early_defer,defer,0.651355,0.348645,0.625,0.307358,0.692642,-0.8125,0.651355,0.348645,0.625,1,620,243,243
hendrycks_math/test/000251,post_defer,defer,0.256832,0.743168,-1.0625,0.611382,0.388618,0.4531,0.611382,0.388618,0.4531,1,549,196,196
hendrycks_math/test/000252,post_self,self,0.053403,0.946597,-2.875,0.001399,0.998601,-6.5703,0.001399,0.998601,-6.5703,1,95,41,41
hendrycks_math/test/000253,post_self,self,0.085099,0.914901,-2.375,0.00326,0.99674,-5.7227,0.00326,0.99674,-5.7227,1,192,90,90
hendrycks_math/test/000254,post_self,self,0.03622,0.96378,-3.2812,0.461017,0.538983,-0.1562,0.461017,0.538983,-0.1562,1,349,87,87
hendrycks_math/test/000255,early_defer,defer,0.868827,0.131173,1.8906,0.999042,0.000958,6.9492,0.868827,0.131173,1.8906,0,957,367,367
hendrycks_math/test/000256,post_self,self,0.245085,0.754915,-1.125,0.38122,0.61878,-0.4844,0.38122,0.61878,-0.4844,0,107,78,78
hendrycks_math/test/000257,early_defer,defer,0.964855,0.035145,3.3125,0.94079,0.05921,2.7656,0.964855,0.035145,3.3125,0,795,384,384
hendrycks_math/test/000258,post_self,self,0.08389,0.91611,-2.3906,0.009126,0.990874,-4.6875,0.009126,0.990874,-4.6875,1,294,98,98
hendrycks_math/test/000259,post_self,self,0.111241,0.888759,-2.0781,0.017712,0.982288,-4.0156,0.017712,0.982288,-4.0156,1,657,178,178
hendrycks_math/test/000260,early_defer,defer,0.92523,0.07477,2.5156,0.955319,0.044681,3.0625,0.92523,0.07477,2.5156,0,807,213,213
hendrycks_math/test/000261,post_defer,defer,0.187133,0.812867,-1.4688,0.83762,0.16238,1.6406,0.83762,0.16238,1.6406,0,194,82,82
hendrycks_math/test/000262,early_defer,defer,0.51562,0.48438,0.0625,0.760651,0.239349,1.1562,0.51562,0.48438,0.0625,0,558,179,179
hendrycks_math/test/000263,early_defer,defer,0.577495,0.422505,0.3125,0.996815,0.003185,5.7461,0.577495,0.422505,0.3125,0,333,152,152
hendrycks_math/test/000264,post_self,self,0.069542,0.930458,-2.5938,0.000736,0.999264,-7.2129,0.000736,0.999264,-7.2129,1,217,96,96
hendrycks_math/test/000265,post_defer,defer,0.268941,0.731059,-1.0,0.622459,0.377541,0.5,0.622459,0.377541,0.5,0,767,349,349
hendrycks_math/test/000266,post_defer,defer,0.182426,0.817574,-1.5,0.935347,0.064653,2.6719,0.935347,0.064653,2.6719,0,656,288,288
hendrycks_math/test/000267,early_defer,defer,0.859664,0.140336,1.8125,0.882428,0.117572,2.0156,0.859664,0.140336,1.8125,0,586,203,203
hendrycks_math/test/000268,early_defer,defer,0.899121,0.100879,2.1875,0.948917,0.051083,2.9219,0.899121,0.100879,2.1875,0,596,216,216
hendrycks_math/test/000269,early_defer,defer,0.51562,0.48438,0.0625,0.00838,0.99162,-4.7734,0.51562,0.48438,0.0625,1,274,97,97
hendrycks_math/test/000270,early_defer,defer,0.868827,0.131173,1.8906,0.993307,0.006693,5.0,0.868827,0.131173,1.8906,0,490,169,169
hendrycks_math/test/000271,early_defer,defer,0.651355,0.348645,0.625,0.885631,0.114369,2.0469,0.651355,0.348645,0.625,0,364,145,145
hendrycks_math/test/000272,post_self,self,0.105211,0.894789,-2.1406,0.01302,0.98698,-4.3281,0.01302,0.98698,-4.3281,1,203,69,69
hendrycks_math/test/000273,post_self,self,0.468791,0.531209,-0.125,0.182426,0.817574,-1.5,0.182426,0.817574,-1.5,0,406,197,197
hendrycks_math/test/000274,post_self,self,0.256832,0.743168,-1.0625,0.5,0.5,0.0,0.5,0.5,0.0,0,387,130,130
hendrycks_math/test/000275,post_defer,defer,0.173288,0.826712,-1.5625,0.76908,0.23092,1.2031,0.76908,0.23092,1.2031,0,330,77,77
hendrycks_math/test/000276,post_self,self,0.180107,0.819893,-1.5156,0.125923,0.874077,-1.9375,0.125923,0.874077,-1.9375,1,425,152,152
hendrycks_math/test/000277,post_defer,defer,0.414899,0.585101,-0.3438,0.766294,0.233706,1.1875,0.766294,0.233706,1.1875,0,375,135,135
hendrycks_math/test/000278,post_self,self,0.156105,0.843895,-1.6875,0.472683,0.527317,-0.1094,0.472683,0.527317,-0.1094,0,314,160,160
hendrycks_math/test/000279,post_self,self,0.468791,0.531209,-0.125,0.392337,0.607663,-0.4375,0.392337,0.607663,-0.4375,1,572,194,194
hendrycks_math/test/000280,early_defer,defer,0.585101,0.414899,0.3438,0.994314,0.005686,5.1641,0.585101,0.414899,0.3438,0,759,299,299
hendrycks_math/test/000281,post_defer,defer,0.468791,0.531209,-0.125,0.855851,0.144149,1.7812,0.855851,0.144149,1.7812,0,367,185,185
hendrycks_math/test/000282,post_self,self,0.256832,0.743168,-1.0625,0.324235,0.675765,-0.7344,0.324235,0.675765,-0.7344,1,594,211,211
hendrycks_math/test/000283,early_defer,defer,0.692642,0.307358,0.8125,0.91848,0.08152,2.4219,0.692642,0.307358,0.8125,0,880,314,314
hendrycks_math/test/000284,post_self,self,0.148047,0.851953,-1.75,0.069542,0.930458,-2.5938,0.069542,0.930458,-2.5938,1,210,95,95
hendrycks_math/test/000285,early_defer,defer,0.909907,0.090093,2.3125,0.991356,0.008644,4.7422,0.909907,0.090093,2.3125,0,498,141,141
hendrycks_math/test/000286,post_self,self,0.233706,0.766294,-1.1875,0.01653,0.98347,-4.0859,0.01653,0.98347,-4.0859,1,379,133,133
hendrycks_math/test/000287,post_self,self,0.054199,0.945801,-2.8594,0.00081,0.99919,-7.1172,0.00081,0.99919,-7.1172,1,267,102,102
hendrycks_math/test/000288,early_defer,defer,0.893309,0.106691,2.125,0.931463,0.068537,2.6094,0.893309,0.106691,2.125,0,351,156,156
hendrycks_math/test/000289,post_self,self,0.461017,0.538983,-0.1562,0.324235,0.675765,-0.7344,0.324235,0.675765,-0.7344,1,796,233,233
hendrycks_math/test/000290,post_defer,defer,0.422505,0.577495,-0.3125,0.785309,0.214691,1.2969,0.785309,0.214691,1.2969,0,218,98,98
hendrycks_math/test/000291,early_defer,defer,0.853913,0.146087,1.7656,0.957912,0.042088,3.125,0.853913,0.146087,1.7656,0,3518,2049,2049
hendrycks_math/test/000292,post_self,self,0.080357,0.919643,-2.4375,0.008916,0.991084,-4.7109,0.008916,0.991084,-4.7109,1,335,188,188
hendrycks_math/test/000293,early_defer,defer,0.897695,0.102305,2.1719,0.903975,0.096025,2.2422,0.897695,0.102305,2.1719,0,1550,652,652
hendrycks_math/test/000294,post_self,self,0.268941,0.731059,-1.0,0.377541,0.622459,-0.5,0.377541,0.622459,-0.5,0,351,132,132
hendrycks_math/test/000295,post_defer,defer,0.407333,0.592667,-0.375,0.665411,0.334589,0.6875,0.665411,0.334589,0.6875,0,355,126,126
hendrycks_math/test/000296,early_defer,defer,0.679179,0.320821,0.75,0.980281,0.019719,3.9062,0.679179,0.320821,0.75,0,856,240,240
hendrycks_math/test/000297,early_defer,defer,0.577495,0.422505,0.3125,0.99819,0.00181,6.3125,0.577495,0.422505,0.3125,0,528,244,244
hendrycks_math/test/000298,post_self,self,0.119203,0.880797,-2.0,0.073696,0.926304,-2.5312,0.073696,0.926304,-2.5312,1,285,128,128
hendrycks_math/test/000299,post_self,self,0.108189,0.891811,-2.1094,0.076961,0.923039,-2.4844,0.076961,0.923039,-2.4844,1,134,69,69
hendrycks_math/test/000300,post_self,self,0.046725,0.953275,-3.0156,0.001088,0.998912,-6.8223,0.001088,0.998912,-6.8223,1,349,117,117
hendrycks_math/test/000301,post_self,self,0.071591,0.928409,-2.5625,0.001433,0.998567,-6.5469,0.001433,0.998567,-6.5469,1,262,105,105
hendrycks_math/test/000302,post_defer,defer,0.294215,0.705785,-0.875,0.817574,0.182426,1.5,0.817574,0.182426,1.5,0,514,220,220
hendrycks_math/test/000303,post_self,self,0.212069,0.787931,-1.3125,0.310694,0.689306,-0.7969,0.310694,0.689306,-0.7969,0,224,95,95
hendrycks_math/test/000304,post_self,self,0.09947,0.90053,-2.2031,0.017442,0.982558,-4.0312,0.017442,0.982558,-4.0312,0,201,73,73
hendrycks_math/test/000305,early_defer,defer,0.887205,0.112795,2.0625,0.861538,0.138462,1.8281,0.887205,0.112795,2.0625,0,367,153,153
hendrycks_math/test/000306,post_self,self,0.453262,0.546738,-0.1875,0.324235,0.675765,-0.7344,0.324235,0.675765,-0.7344,0,285,115,115
hendrycks_math/test/000307,post_defer,defer,0.281406,0.718594,-0.9375,0.867036,0.132964,1.875,0.867036,0.132964,1.875,0,309,127,127
hendrycks_math/test/000308,early_defer,defer,0.937211,0.062789,2.7031,0.979196,0.020804,3.8516,0.937211,0.062789,2.7031,0,564,301,301
hendrycks_math/test/000309,post_self,self,0.201813,0.798187,-1.375,0.039937,0.960063,-3.1797,0.039937,0.960063,-3.1797,1,266,90,90
hendrycks_math/test/000310,post_self,self,0.095349,0.904651,-2.25,0.008847,0.991153,-4.7188,0.008847,0.991153,-4.7188,1,272,109,109
hendrycks_math/test/000311,post_defer,defer,0.453262,0.546738,-0.1875,0.766294,0.233706,1.1875,0.766294,0.233706,1.1875,0,389,196,196
hendrycks_math/test/000312,post_self,self,0.281406,0.718594,-0.9375,0.050331,0.949669,-2.9375,0.050331,0.949669,-2.9375,1,87,48,48
hendrycks_math/test/000313,early_defer,defer,0.562177,0.437823,0.25,0.709019,0.290981,0.8906,0.562177,0.437823,0.25,0,477,169,169
hendrycks_math/test/000314,early_defer,defer,0.91118,0.08882,2.3281,0.52342,0.47658,0.0938,0.91118,0.08882,2.3281,0,386,170,170
hendrycks_math/test/000315,post_defer,defer,0.320821,0.679179,-0.75,0.990587,0.009413,4.6562,0.990587,0.009413,4.6562,0,117,63,63
hendrycks_math/test/000316,post_defer,defer,0.392337,0.607663,-0.4375,0.882428,0.117572,2.0156,0.882428,0.117572,2.0156,0,887,340,340
hendrycks_math/test/000317,early_defer,defer,0.531209,0.468791,0.125,0.142232,0.857768,-1.7969,0.531209,0.468791,0.125,1,387,152,152
hendrycks_math/test/000318,post_defer,defer,0.268941,0.731059,-1.0,0.962953,0.037047,3.2578,0.962953,0.037047,3.2578,0,201,78,78
hendrycks_math/test/000319,early_defer,defer,0.815232,0.184768,1.4844,0.98698,0.01302,4.3281,0.815232,0.184768,1.4844,0,847,385,385
hendrycks_math/test/000320,post_defer,defer,0.206894,0.793106,-1.3438,0.924142,0.075858,2.5,0.924142,0.075858,2.5,0,300,143,143
hendrycks_math/test/000321,post_self,self,0.268941,0.731059,-1.0,0.034619,0.965381,-3.3281,0.034619,0.965381,-3.3281,0,228,90,90
hendrycks_math/test/000322,post_self,self,0.140336,0.859664,-1.8125,0.029312,0.970688,-3.5,0.029312,0.970688,-3.5,1,222,83,83
hendrycks_math/test/000323,post_defer,defer,0.348645,0.651355,-0.625,0.887205,0.112795,2.0625,0.887205,0.112795,2.0625,0,2940,2049,2049
hendrycks_math/test/000324,post_defer,defer,0.2227,0.7773,-1.25,0.800692,0.199308,1.3906,0.800692,0.199308,1.3906,0,279,118,118
hendrycks_math/test/000325,post_defer,defer,0.334589,0.665411,-0.6875,0.808067,0.191933,1.4375,0.808067,0.191933,1.4375,0,4137,2048,2048
hendrycks_math/test/000326,post_self,self,0.334589,0.665411,-0.6875,0.281406,0.718594,-0.9375,0.281406,0.718594,-0.9375,0,305,100,100
hendrycks_math/test/000327,post_self,self,0.045353,0.954647,-3.0469,0.004574,0.995426,-5.3828,0.004574,0.995426,-5.3828,1,322,82,82
hendrycks_math/test/000328,post_self,self,0.024423,0.975577,-3.6875,0.000297,0.999703,-8.123,0.000297,0.999703,-8.123,1,123,58,58
hendrycks_math/test/000329,post_self,self,0.142232,0.857768,-1.7969,0.008413,0.991587,-4.7695,0.008413,0.991587,-4.7695,1,118,76,76
hendrycks_math/test/000330,post_self,self,0.294215,0.705785,-0.875,0.268941,0.731059,-1.0,0.268941,0.731059,-1.0,1,303,129,129
hendrycks_math/test/000331,post_defer,defer,0.334589,0.665411,-0.6875,0.749087,0.250913,1.0938,0.749087,0.250913,1.0938,0,357,146,146
hendrycks_math/test/000332,post_self,self,0.08882,0.91118,-2.3281,0.38122,0.61878,-0.4844,0.38122,0.61878,-0.4844,1,514,163,163
hendrycks_math/test/000333,post_defer,defer,0.2227,0.7773,-1.25,0.731059,0.268941,1.0,0.731059,0.268941,1.0,0,335,146,146
hendrycks_math/test/000334,post_self,self,0.320821,0.679179,-0.75,0.212069,0.787931,-1.3125,0.212069,0.787931,-1.3125,1,275,126,126
hendrycks_math/test/000335,post_defer,defer,0.334589,0.665411,-0.6875,0.998606,0.001394,6.5742,0.998606,0.001394,6.5742,0,300,106,106
hendrycks_math/test/000336,early_defer,defer,0.752013,0.247987,1.1094,0.927363,0.072637,2.5469,0.752013,0.247987,1.1094,0,428,201,201
hendrycks_math/test/000337,post_defer,defer,0.407333,0.592667,-0.375,0.803174,0.196826,1.4062,0.803174,0.196826,1.4062,0,527,152,152
hendrycks_math/test/000338,early_defer,defer,0.607663,0.392337,0.4375,0.957596,0.042404,3.1172,0.607663,0.392337,0.4375,0,858,306,306
