task_id,route,model_decision,first_p_defer,first_p_self,first_margin,post_p_defer,post_p_self,post_margin,p_defer,p_self,margin,self_passed,reasoning_len,answer_len,actual_local_tokens
hendrycks_math/test/000184,early_defer,defer,0.793106,0.206894,1.3438,0.949342,0.050658,2.9307,0.793106,0.206894,1.3438,0,1890,948,948
hendrycks_math/test/000185,post_self,self,0.025179,0.974821,-3.6562,0.008511,0.991489,-4.7578,0.008511,0.991489,-4.7578,1,1248,529,529
hendrycks_math/test/000186,post_self,self,0.013223,0.986777,-4.3125,0.001588,0.998412,-6.4436,0.001588,0.998412,-6.4436,1,1160,421,421
hendrycks_math/test/000187,post_self,self,0.071591,0.928409,-2.5625,0.000267,0.999733,-8.2271,0.000267,0.999733,-8.2271,1,1240,455,455
hendrycks_math/test/000188,post_self,self,0.023689,0.976311,-3.7188,0.004583,0.995417,-5.3809,0.004583,0.995417,-5.3809,1,596,229,229
hendrycks_math/test/000189,post_self,self,0.217338,0.782662,-1.2812,0.047294,0.952706,-3.0029,0.047294,0.952706,-3.0029,0,1933,793,793
hendrycks_math/test/000190,post_self,self,0.268941,0.731059,-1.0,0.03207,0.96793,-3.4072,0.03207,0.96793,-3.4072,1,1887,872,872
hendrycks_math/test/000191,post_self,self,0.177811,0.822189,-1.5312,0.019327,0.980673,-3.9268,0.019327,0.980673,-3.9268,1,621,354,354
hendrycks_math/test/000192,post_self,self,0.023689,0.976311,-3.7188,0.001751,0.998249,-6.3457,0.001751,0.998249,-6.3457,1,525,207,207
hendrycks_math/test/000193,post_self,self,0.061876,0.938124,-2.7188,0.005708,0.994292,-5.1602,0.005708,0.994292,-5.1602,1,852,353,353
hendrycks_math/test/000194,post_self,self,0.085099,0.914901,-2.375,0.003963,0.996037,-5.5269,0.003963,0.996037,-5.5269,1,750,276,276
hendrycks_math/test/000195,post_self,self,0.152032,0.847968,-1.7188,0.018671,0.981329,-3.9619,0.018671,0.981329,-3.9619,1,1963,731,731
hendrycks_math/test/000196,early_defer,defer,0.917303,0.082697,2.4062,0.83762,0.16238,1.6406,0.917303,0.082697,2.4062,0,1165,506,506
hendrycks_math/test/000197,post_self,self,0.025957,0.974043,-3.625,0.002887,0.997113,-5.8447,0.002887,0.997113,-5.8447,1,518,202,202
hendrycks_math/test/000198,post_self,self,0.027585,0.972415,-3.5625,0.002288,0.997712,-6.0776,0.002288,0.997712,-6.0776,1,974,376,376
hendrycks_math/test/000199,post_self,self,0.001598,0.998402,-6.4375,0.001197,0.998803,-6.7271,0.001197,0.998803,-6.7271,1,577,213,213
hendrycks_math/test/000200,post_defer,defer,0.281406,0.718594,-0.9375,0.869936,0.130064,1.9004,0.869936,0.130064,1.9004,0,3262,1519,1519
hendrycks_math/test/000201,post_self,self,0.03622,0.96378,-3.2812,0.001388,0.998612,-6.5784,0.001388,0.998612,-6.5784,1,432,168,168
hendrycks_math/test/000202,post_self,self,0.017442,0.982558,-4.0312,0.003422,0.996578,-5.6741,0.003422,0.996578,-5.6741,1,782,242,242
hendrycks_math/test/000203,post_self,self,0.009708,0.990292,-4.625,0.003121,0.996879,-5.7666,0.003121,0.996879,-5.7666,1,584,237,237
hendrycks_math/test/000204,post_self,self,0.002473,0.997527,-6.0,0.000167,0.999833,-8.6951,0.000167,0.999833,-8.6951,1,412,173,173
hendrycks_math/test/000205,post_self,self,0.012054,0.987946,-4.4062,0.000576,0.999424,-7.4592,0.000576,0.999424,-7.4592,1,536,215,215
hendrycks_math/test/000206,post_self,self,0.040846,0.959154,-3.1562,0.004191,0.995809,-5.4707,0.004191,0.995809,-5.4707,1,488,194,194
hendrycks_math/test/000207,post_self,self,0.430147,0.569853,-0.2812,0.436862,0.563138,-0.2539,0.436862,0.563138,-0.2539,1,1192,533,533
hendrycks_math/test/000208,early_defer,defer,0.743168,0.256832,1.0625,0.734881,0.265119,1.0195,0.743168,0.256832,1.0625,0,1436,590,590
hendrycks_math/test/000209,post_self,self,0.422505,0.577495,-0.3125,0.27513,0.72487,-0.9688,0.27513,0.72487,-0.9688,1,1311,410,410
hendrycks_math/test/000210,post_self,self,0.148047,0.851953,-1.75,0.002041,0.997959,-6.1925,0.002041,0.997959,-6.1925,1,1050,432,432
hendrycks_math/test/000211,post_self,self,0.012821,0.987179,-4.3438,0.005106,0.994894,-5.2722,0.005106,0.994894,-5.2722,1,613,302,302
hendrycks_math/test/000212,post_self,self,0.039639,0.960361,-3.1875,0.015015,0.984985,-4.1836,0.015015,0.984985,-4.1836,1,420,189,189
hendrycks_math/test/000213,early_defer,defer,0.989013,0.010987,4.5,0.969556,0.030444,3.4609,0.989013,0.010987,4.5,0,3337,1492,1492
hendrycks_math/test/000214,post_self,self,0.27513,0.72487,-0.9688,0.0399,0.9601,-3.1807,0.0399,0.9601,-3.1807,1,1282,559,559
hendrycks_math/test/000215,post_self,self,0.056652,0.943348,-2.8125,0.016435,0.983565,-4.0918,0.016435,0.983565,-4.0918,1,881,344,344
hendrycks_math/test/000216,post_self,self,0.191933,0.808067,-1.4375,0.00437,0.99563,-5.4287,0.00437,0.99563,-5.4287,1,1609,738,738
hendrycks_math/test/000217,post_self,self,0.001549,0.998451,-6.4688,0.000133,0.999867,-8.9219,0.000133,0.999867,-8.9219,1,484,191,191
hendrycks_math/test/000218,post_self,self,0.019124,0.980876,-3.9375,0.002526,0.997474,-5.9785,0.002526,0.997474,-5.9785,1,944,388,388
hendrycks_math/test/000219,post_self,self,0.294215,0.705785,-0.875,0.008499,0.991501,-4.7593,0.008499,0.991501,-4.7593,1,988,443,443
hendrycks_math/test/000220,early_defer,defer,0.685949,0.314051,0.7812,0.248352,0.751648,-1.1074,0.685949,0.314051,0.7812,0,1276,731,731
hendrycks_math/test/000221,post_self,self,0.055005,0.944995,-2.8438,0.002583,0.997417,-5.9561,0.002583,0.997417,-5.9561,1,617,274,274
hendrycks_math/test/000222,post_self,self,0.043366,0.956634,-3.0938,0.2227,0.7773,-1.25,0.2227,0.7773,-1.25,1,1161,628,628
hendrycks_math/test/000223,post_self,self,0.026759,0.973241,-3.5938,0.009917,0.990083,-4.6035,0.009917,0.990083,-4.6035,1,621,268,268
hendrycks_math/test/000224,early_defer,defer,0.651355,0.348645,0.625,0.006664,0.993336,-5.0044,0.651355,0.348645,0.625,1,723,285,285
hendrycks_math/test/000225,post_self,self,0.148047,0.851953,-1.75,0.00944,0.99056,-4.6533,0.00944,0.99056,-4.6533,1,792,330,330
hendrycks_math/test/000226,post_self,self,0.00629,0.99371,-5.0625,0.000182,0.999818,-8.6125,0.000182,0.999818,-8.6125,1,487,223,223
hendrycks_math/test/000227,post_self,self,0.003173,0.996827,-5.75,0.000303,0.999697,-8.1017,0.000303,0.999697,-8.1017,1,423,198,198
hendrycks_math/test/000228,post_self,self,0.010014,0.989986,-4.5938,0.004495,0.995505,-5.4004,0.004495,0.995505,-5.4004,1,421,170,170
hendrycks_math/test/000229,post_self,self,0.029312,0.970688,-3.5,0.003115,0.996885,-5.7683,0.003115,0.996885,-5.7683,1,1271,533,533
hendrycks_math/test/000230,post_self,self,0.019719,0.980281,-3.9062,0.002958,0.997042,-5.8203,0.002958,0.997042,-5.8203,1,648,250,250
hendrycks_math/test/000231,post_self,self,0.03622,0.96378,-3.2812,0.017695,0.982305,-4.0166,0.017695,0.982305,-4.0166,1,661,265,265
hendrycks_math/test/000232,post_self,self,0.012054,0.987946,-4.4062,0.000744,0.999256,-7.2021,0.000744,0.999256,-7.2021,1,557,255,255
hendrycks_math/test/000233,post_self,self,0.020964,0.979036,-3.8438,0.003,0.997,-5.8062,0.003,0.997,-5.8062,1,882,336,336
hendrycks_math/test/000234,post_self,self,0.228157,0.771843,-1.2188,0.076684,0.923316,-2.4883,0.076684,0.923316,-2.4883,1,1364,582,582
hendrycks_math/test/000235,post_self,self,0.043366,0.956634,-3.0938,0.003006,0.996994,-5.8042,0.003006,0.996994,-5.8042,1,684,238,238
hendrycks_math/test/000236,post_self,self,0.00461,0.99539,-5.375,0.000195,0.999805,-8.5431,0.000195,0.999805,-8.5431,1,360,160,160
hendrycks_math/test/000237,post_self,self,0.025957,0.974043,-3.625,0.000534,0.999466,-7.5337,0.000534,0.999466,-7.5337,1,335,158,158
hendrycks_math/test/000238,post_defer,defer,0.228157,0.771843,-1.2188,0.857052,0.142948,1.791,0.857052,0.142948,1.791,0,1566,618,618
hendrycks_math/test/000239,post_self,self,0.182426,0.817574,-1.5,0.011288,0.988712,-4.4727,0.011288,0.988712,-4.4727,1,693,322,322
hendrycks_math/test/000240,post_self,self,0.03622,0.96378,-3.2812,0.001315,0.998685,-6.6326,0.001315,0.998685,-6.6326,1,790,307,307
hendrycks_math/test/000241,post_self,self,0.327668,0.672332,-0.7188,0.444565,0.555435,-0.2227,0.444565,0.555435,-0.2227,0,1390,500,500
hendrycks_math/test/000242,post_self,self,0.0341,0.9659,-3.3438,0.003375,0.996625,-5.688,0.003375,0.996625,-5.688,1,533,245,245
hendrycks_math/test/000243,post_self,self,0.025957,0.974043,-3.625,0.004363,0.995637,-5.4302,0.004363,0.995637,-5.4302,1,642,231,231
hendrycks_math/test/000244,early_defer,defer,0.793106,0.206894,1.3438,0.222362,0.777638,-1.252,0.793106,0.206894,1.3438,1,1637,691,691
hendrycks_math/test/000245,post_self,self,0.228157,0.771843,-1.2188,0.136148,0.863852,-1.8477,0.136148,0.863852,-1.8477,1,1711,738,738
hendrycks_math/test/000246,post_self,self,0.106691,0.893309,-2.125,0.004521,0.995479,-5.3945,0.004521,0.995479,-5.3945,1,693,225,225
hendrycks_math/test/000247,post_self,self,0.005555,0.994445,-5.1875,0.000651,0.999349,-7.3357,0.000651,0.999349,-7.3357,1,471,208,208
hendrycks_math/test/000248,post_self,self,0.228157,0.771843,-1.2188,0.14978,0.85022,-1.7363,0.14978,0.85022,-1.7363,1,1376,696,696
hendrycks_math/test/000249,post_self,self,0.206894,0.793106,-1.3438,0.00584,0.99416,-5.1372,0.00584,0.99416,-5.1372,1,695,268,268
hendrycks_math/test/000250,post_self,self,0.040846,0.959154,-3.1562,0.003324,0.996676,-5.7034,0.003324,0.996676,-5.7034,1,1035,375,375
hendrycks_math/test/000251,post_self,self,0.00461,0.99539,-5.375,0.000793,0.999207,-7.1387,0.000793,0.999207,-7.1387,1,999,376,376
hendrycks_math/test/000252,post_self,self,0.00117,0.99883,-6.75,0.00038,0.99962,-7.8745,0.00038,0.99962,-7.8745,1,729,271,271
hendrycks_math/test/000253,post_self,self,0.008316,0.991684,-4.7812,0.000406,0.999594,-7.8076,0.000406,0.999594,-7.8076,1,349,151,151
hendrycks_math/test/000254,post_self,self,0.050331,0.949669,-2.9375,0.002929,0.997071,-5.8301,0.002929,0.997071,-5.8301,1,632,213,213
hendrycks_math/test/000255,post_self,self,0.300746,0.699254,-0.8438,0.02581,0.97419,-3.6309,0.02581,0.97419,-3.6309,1,1574,606,606
hendrycks_math/test/000256,post_self,self,0.071591,0.928409,-2.5625,0.009134,0.990866,-4.6865,0.009134,0.990866,-4.6865,1,803,382,382
hendrycks_math/test/000257,post_self,self,0.095349,0.904651,-2.25,0.011469,0.988531,-4.4565,0.011469,0.988531,-4.4565,1,1334,563,563
hendrycks_math/test/000258,post_self,self,0.005555,0.994445,-5.1875,0.00141,0.99859,-6.563,0.00141,0.99859,-6.563,1,536,243,243
hendrycks_math/test/000259,post_self,self,0.010987,0.989013,-4.5,0.002017,0.997983,-6.2041,0.002017,0.997983,-6.2041,1,625,207,207
hendrycks_math/test/000260,post_defer,defer,0.377541,0.622459,-0.5,0.969785,0.030215,3.4688,0.969785,0.030215,3.4688,0,4344,2048,2048
hendrycks_math/test/000261,post_self,self,0.056652,0.943348,-2.8125,0.012815,0.987185,-4.3442,0.012815,0.987185,-4.3442,1,726,307,307
hendrycks_math/test/000262,post_self,self,0.245085,0.754915,-1.125,0.010348,0.989652,-4.5605,0.010348,0.989652,-4.5605,1,1099,373,373
hendrycks_math/test/000263,post_self,self,0.055005,0.944995,-2.8438,0.001776,0.998224,-6.3315,0.001776,0.998224,-6.3315,1,1124,438,438
hendrycks_math/test/000264,post_self,self,0.002715,0.997285,-5.9062,0.000136,0.999864,-8.9011,0.000136,0.999864,-8.9011,1,237,95,95
hendrycks_math/test/000265,post_self,self,0.026759,0.973241,-3.5938,0.001367,0.998633,-6.5938,0.001367,0.998633,-6.5938,1,1139,469,469
hendrycks_math/test/000266,post_self,self,0.182426,0.817574,-1.5,0.1191,0.8809,-2.001,0.1191,0.8809,-2.001,0,829,355,355
hendrycks_math/test/000267,post_self,self,0.071591,0.928409,-2.5625,0.004254,0.995746,-5.4556,0.004254,0.995746,-5.4556,1,1176,500,500
hendrycks_math/test/000268,post_self,self,0.042088,0.957912,-3.125,0.107813,0.892187,-2.1133,0.107813,0.892187,-2.1133,1,1169,524,524
hendrycks_math/test/000269,post_self,self,0.011687,0.988313,-4.4375,0.000506,0.999494,-7.5891,0.000506,0.999494,-7.5891,1,544,258,258
hendrycks_math/test/000270,post_self,self,0.125923,0.874077,-1.9375,0.002633,0.997367,-5.937,0.002633,0.997367,-5.937,1,1604,683,683
hendrycks_math/test/000271,post_self,self,0.071591,0.928409,-2.5625,0.014553,0.985447,-4.2153,0.014553,0.985447,-4.2153,1,791,332,332
hendrycks_math/test/000272,post_self,self,0.051845,0.948155,-2.9062,0.002185,0.997815,-6.1238,0.002185,0.997815,-6.1238,1,319,154,154
hendrycks_math/test/000273,post_self,self,0.106691,0.893309,-2.125,0.037786,0.962214,-3.2373,0.037786,0.962214,-3.2373,1,685,279,279
hendrycks_math/test/000274,post_self,self,0.082697,0.917303,-2.4062,0.004813,0.995187,-5.3315,0.004813,0.995187,-5.3315,1,1250,505,505
hendrycks_math/test/000275,post_self,self,0.294215,0.705785,-0.875,0.283781,0.716219,-0.9258,0.283781,0.716219,-0.9258,1,886,309,309
hendrycks_math/test/000276,post_self,self,0.039639,0.960361,-3.1875,0.010199,0.989801,-4.5752,0.010199,0.989801,-4.5752,1,876,278,278
hendrycks_math/test/000277,post_defer,defer,0.430147,0.569853,-0.2812,0.954647,0.045353,3.0469,0.954647,0.045353,3.0469,0,3688,2049,2049
hendrycks_math/test/000278,post_self,self,0.019124,0.980876,-3.9375,0.008397,0.991603,-4.7715,0.008397,0.991603,-4.7715,1,732,315,315
hendrycks_math/test/000279,post_self,self,0.377541,0.622459,-0.5,0.01013,0.98987,-4.582,0.01013,0.98987,-4.582,1,918,329,329
hendrycks_math/test/000280,post_self,self,0.377541,0.622459,-0.5,0.031203,0.968797,-3.4355,0.031203,0.968797,-3.4355,1,2128,915,915
hendrycks_math/test/000281,post_self,self,0.233706,0.766294,-1.1875,0.011699,0.988301,-4.4365,0.011699,0.988301,-4.4365,1,966,428,428
hendrycks_math/test/000282,post_self,self,0.173288,0.826712,-1.5625,0.379378,0.620622,-0.4922,0.379378,0.620622,-0.4922,1,1757,594,594
hendrycks_math/test/000283,post_self,self,0.051845,0.948155,-2.9062,0.005181,0.994819,-5.2576,0.005181,0.994819,-5.2576,1,820,358,358
hendrycks_math/test/000284,post_self,self,0.025957,0.974043,-3.625,0.001647,0.998353,-6.4072,0.001647,0.998353,-6.4072,1,860,324,324
hendrycks_math/test/000285,post_self,self,0.468791,0.531209,-0.125,0.047206,0.952794,-3.0049,0.047206,0.952794,-3.0049,1,2282,1203,1203
hendrycks_math/test/000286,post_self,self,0.0341,0.9659,-3.3438,0.00179,0.99821,-6.3237,0.00179,0.99821,-6.3237,1,744,268,268
hendrycks_math/test/000287,post_self,self,0.031144,0.968856,-3.4375,0.00061,0.99939,-7.4019,0.00061,0.99939,-7.4019,1,582,228,228
hendrycks_math/test/000288,post_self,self,0.314051,0.685949,-0.7812,0.040238,0.959762,-3.1719,0.040238,0.959762,-3.1719,1,1130,398,398
hendrycks_math/test/000289,post_self,self,0.119203,0.880797,-2.0,0.007453,0.992547,-4.8916,0.007453,0.992547,-4.8916,1,1176,395,395
hendrycks_math/test/000290,post_self,self,0.055005,0.944995,-2.8438,0.003012,0.996988,-5.802,0.003012,0.996988,-5.802,1,770,358,358
hendrycks_math/test/000291,early_defer,defer,0.622459,0.377541,0.5,0.757794,0.242206,1.1406,0.622459,0.377541,0.5,0,3169,1528,1528
hendrycks_math/test/000292,post_self,self,0.012054,0.987946,-4.4062,0.000266,0.999734,-8.2305,0.000266,0.999734,-8.2305,1,536,291,291
hendrycks_math/test/000293,early_defer,defer,0.7773,0.2227,1.25,0.781664,0.218336,1.2754,0.7773,0.2227,1.25,1,2430,1021,1021
hendrycks_math/test/000294,post_defer,defer,0.129403,0.870597,-1.9062,0.73412,0.26588,1.0156,0.73412,0.26588,1.0156,1,1053,370,370
hendrycks_math/test/000295,post_self,self,0.377541,0.622459,-0.5,0.410166,0.589834,-0.3633,0.410166,0.589834,-0.3633,0,1096,410,410
hendrycks_math/test/000296,post_self,self,0.055005,0.944995,-2.8438,0.049497,0.950503,-2.9551,0.049497,0.950503,-2.9551,1,1449,486,486
hendrycks_math/test/000297,post_self,self,0.075858,0.924142,-2.5,0.007461,0.992539,-4.8906,0.007461,0.992539,-4.8906,1,1088,512,512
hendrycks_math/test/000298,post_self,self,0.019719,0.980281,-3.9062,0.000828,0.999172,-7.0959,0.000828,0.999172,-7.0959,1,494,252,252
hendrycks_math/test/000299,post_self,self,0.003945,0.996055,-5.5312,8.1e-05,0.999919,-9.4183,8.1e-05,0.999919,-9.4183,1,342,131,131
hendrycks_math/test/000300,post_self,self,0.010653,0.989347,-4.5312,0.009165,0.990835,-4.6831,0.009165,0.990835,-4.6831,1,906,328,328
hendrycks_math/test/000301,post_self,self,0.009126,0.990874,-4.6875,0.000582,0.999418,-7.4487,0.000582,0.999418,-7.4487,1,384,178,178
hendrycks_math/test/000302,post_self,self,0.196826,0.803174,-1.4062,0.004553,0.995447,-5.3875,0.004553,0.995447,-5.3875,1,951,461,461
hendrycks_math/test/000303,post_self,self,0.0341,0.9659,-3.3438,0.044764,0.955236,-3.0605,0.044764,0.955236,-3.0605,0,529,225,225
hendrycks_math/test/000304,post_self,self,0.007121,0.992879,-4.9375,0.001144,0.998856,-6.7725,0.001144,0.998856,-6.7725,1,668,257,257
hendrycks_math/test/000305,early_defer,defer,0.731059,0.268941,1.0,0.453262,0.546738,-0.1875,0.731059,0.268941,1.0,0,2549,1035,1035
hendrycks_math/test/000306,post_self,self,0.00522,0.99478,-5.25,0.002397,0.997603,-6.0312,0.002397,0.997603,-6.0312,1,823,329,329
hendrycks_math/test/000307,post_self,self,0.098079,0.901921,-2.2188,0.004328,0.995672,-5.4382,0.004328,0.995672,-5.4382,1,844,387,387
hendrycks_math/test/000308,early_defer,defer,0.896251,0.103749,2.1562,0.917377,0.082623,2.4072,0.896251,0.103749,2.1562,0,3028,1390,1390
hendrycks_math/test/000309,post_self,self,0.020964,0.979036,-3.8438,0.019179,0.980821,-3.9346,0.019179,0.980821,-3.9346,1,571,240,240
hendrycks_math/test/000310,post_self,self,0.005911,0.994089,-5.125,0.000572,0.999428,-7.4653,0.000572,0.999428,-7.4653,1,553,223,223
hendrycks_math/test/000311,post_self,self,0.020332,0.979668,-3.875,0.001365,0.998635,-6.5956,0.001365,0.998635,-6.5956,1,953,431,431
hendrycks_math/test/000312,post_self,self,0.002715,0.997285,-5.9062,0.000173,0.999827,-8.6594,0.000173,0.999827,-8.6594,1,274,129,129
hendrycks_math/test/000313,post_self,self,0.037327,0.962673,-3.25,0.000762,0.999238,-7.1785,0.000762,0.999238,-7.1785,1,849,324,324
hendrycks_math/test/000314,post_self,self,0.047426,0.952574,-3.0,0.022138,0.977862,-3.7881,0.022138,0.977862,-3.7881,1,1211,498,498
hendrycks_math/test/000315,post_self,self,0.256832,0.743168,-1.0625,0.135232,0.864768,-1.8555,0.135232,0.864768,-1.8555,1,1028,439,439
hendrycks_math/test/000316,post_defer,defer,0.129403,0.870597,-1.9062,0.965576,0.034424,3.334,0.965576,0.034424,3.334,0,2084,817,817
hendrycks_math/test/000317,post_self,self,0.044681,0.955319,-3.0625,0.001669,0.998331,-6.3938,0.001669,0.998331,-6.3938,1,453,191,191
hendrycks_math/test/000318,post_self,self,0.016403,0.983597,-4.0938,0.001032,0.998968,-6.8752,0.001032,0.998968,-6.8752,1,301,122,122
hendrycks_math/test/000319,early_defer,defer,0.672332,0.327668,0.7188,0.133867,0.866133,-1.8672,0.672332,0.327668,0.7188,1,733,324,324
hendrycks_math/test/000320,post_self,self,0.016403,0.983597,-4.0938,0.006157,0.993843,-5.084,0.006157,0.993843,-5.084,1,627,248,248
hendrycks_math/test/000321,post_self,self,0.007577,0.992423,-4.875,0.000371,0.999629,-7.8989,0.000371,0.999629,-7.8989,1,611,226,226
hendrycks_math/test/000322,post_self,self,0.028436,0.971564,-3.5312,0.005848,0.994152,-5.1357,0.005848,0.994152,-5.1357,1,502,244,244
hendrycks_math/test/000323,post_self,self,0.177811,0.822189,-1.5312,0.38769,0.61231,-0.457,0.38769,0.61231,-0.457,1,633,302,302
hendrycks_math/test/000324,post_self,self,0.006488,0.993512,-5.0312,0.000893,0.999107,-7.0195,0.000893,0.999107,-7.0195,1,583,267,267
hendrycks_math/test/000325,post_self,self,0.032101,0.967899,-3.4062,0.000925,0.999075,-6.9851,0.000925,0.999075,-6.9851,1,952,424,424
hendrycks_math/test/000326,post_self,self,0.011332,0.988668,-4.4688,0.001463,0.998537,-6.5259,0.001463,0.998537,-6.5259,1,648,261,261
hendrycks_math/test/000327,post_self,self,0.00629,0.99371,-5.0625,0.000504,0.999496,-7.5923,0.000504,0.999496,-7.5923,1,655,193,193
hendrycks_math/test/000328,post_self,self,0.002801,0.997199,-5.875,0.000207,0.999793,-8.4844,0.000207,0.999793,-8.4844,1,221,90,90
hendrycks_math/test/000329,post_self,self,0.024423,0.975577,-3.6875,0.002932,0.997068,-5.8291,0.002932,0.997068,-5.8291,1,586,256,256
hendrycks_math/test/000330,post_self,self,0.125923,0.874077,-1.9375,0.018707,0.981293,-3.96,0.018707,0.981293,-3.96,1,652,332,332
hendrycks_math/test/000331,post_self,self,0.119203,0.880797,-2.0,0.006752,0.993248,-4.9912,0.006752,0.993248,-4.9912,1,673,227,227
hendrycks_math/test/000332,post_self,self,0.015425,0.984575,-4.1562,0.001365,0.998635,-6.5951,0.001365,0.998635,-6.5951,1,985,410,410
hendrycks_math/test/000333,post_self,self,0.042088,0.957912,-3.125,0.004023,0.995977,-5.5117,0.004023,0.995977,-5.5117,0,962,391,391
hendrycks_math/test/000334,post_self,self,0.037327,0.962673,-3.25,0.001776,0.998224,-6.3315,0.001776,0.998224,-6.3315,1,587,234,234
