task_id,route,model_decision,first_p_defer,first_p_self,first_margin,post_p_defer,post_p_self,post_margin,p_defer,p_self,margin,pred_answer,gold_answer,self_passed,reasoning_len,answer_len,actual_local_tokens
mmlu/all/test/000180,post_self,self,0.001325,0.998675,-6.625,1.4e-05,0.999986,-11.1875,1.4e-05,0.999986,-11.1875,B,B,1,1067,222,222
mmlu/all/test/000181,early_defer,defer,0.771843,0.228157,1.2188,0.924142,0.075858,2.5,0.771843,0.228157,1.2188,A,B,0,827,189,189
mmlu/all/test/000182,post_self,self,0.095349,0.904651,-2.25,0.000261,0.999739,-8.25,0.000261,0.999739,-8.25,C,C,1,1464,383,383
mmlu/all/test/000183,post_self,self,0.002397,0.997603,-6.0312,4e-06,0.999996,-12.5625,4e-06,0.999996,-12.5625,B,B,1,789,186,186
mmlu/all/test/000184,early_defer,defer,0.874077,0.125923,1.9375,0.148047,0.851953,-1.75,0.874077,0.125923,1.9375,A,B,0,1701,392,392
mmlu/all/test/000185,early_defer,defer,0.705785,0.294215,0.875,0.926304,0.073696,2.5312,0.705785,0.294215,0.875,B,C,0,1128,249,249
mmlu/all/test/000186,early_defer,defer,0.909907,0.090093,2.3125,0.562177,0.437823,0.25,0.909907,0.090093,2.3125,C,C,1,1322,299,299
mmlu/all/test/000187,early_defer,defer,0.817574,0.182426,1.5,0.679179,0.320821,0.75,0.817574,0.182426,1.5,B,C,0,851,195,195
mmlu/all/test/000188,early_defer,defer,0.562177,0.437823,0.25,0.000335,0.999665,-8.0,0.562177,0.437823,0.25,C,C,1,624,157,157
mmlu/all/test/000189,post_self,self,0.003594,0.996406,-5.625,5e-06,0.999995,-12.25,5e-06,0.999995,-12.25,A,A,1,676,170,170
mmlu/all/test/000190,post_defer,defer,0.119203,0.880797,-2.0,0.995801,0.004199,5.4688,0.995801,0.004199,5.4688,C,D,0,1238,258,258
mmlu/all/test/000191,early_defer,defer,0.743168,0.256832,1.0625,0.938124,0.061876,2.7188,0.743168,0.256832,1.0625,A,B,0,1288,292,292
mmlu/all/test/000192,early_defer,defer,0.835484,0.164516,1.625,0.000231,0.999769,-8.375,0.835484,0.164516,1.625,B,B,1,1665,366,366
mmlu/all/test/000193,early_defer,defer,0.851953,0.148047,1.75,0.132964,0.867036,-1.875,0.851953,0.148047,1.75,A,D,0,1179,279,279
mmlu/all/test/000194,post_self,self,0.051845,0.948155,-2.9062,5.8e-05,0.999942,-9.75,5.8e-05,0.999942,-9.75,B,A,0,1098,257,257
mmlu/all/test/000195,post_self,self,0.025957,0.974043,-3.625,0.000131,0.999869,-8.9375,0.000131,0.999869,-8.9375,A,C,0,582,139,139
mmlu/all/test/000196,early_defer,defer,0.798187,0.201813,1.375,0.007577,0.992423,-4.875,0.798187,0.201813,1.375,A,A,1,1085,253,253
mmlu/all/test/000197,post_defer,defer,0.268941,0.731059,-1.0,0.971564,0.028436,3.5312,0.971564,0.028436,3.5312,B,C,0,1356,322,322
mmlu/all/test/000198,early_defer,defer,0.531209,0.468791,0.125,4.8e-05,0.999952,-9.9375,0.531209,0.468791,0.125,A,A,1,438,92,92
mmlu/all/test/000199,post_self,self,0.320821,0.679179,-0.75,0.011687,0.988313,-4.4375,0.011687,0.988313,-4.4375,B,C,0,879,211,211
mmlu/all/test/000200,post_self,self,0.019719,0.980281,-3.9062,3.3e-05,0.999967,-10.3125,3.3e-05,0.999967,-10.3125,D,D,1,777,191,191
mmlu/all/test/000201,early_defer,defer,0.679179,0.320821,0.75,0.001501,0.998499,-6.5,0.679179,0.320821,0.75,D,D,1,984,237,237
mmlu/all/test/000202,post_defer,defer,0.256832,0.743168,-1.0625,0.955319,0.044681,3.0625,0.955319,0.044681,3.0625,D,C,0,1177,269,269
mmlu/all/test/000203,early_defer,defer,0.679179,0.320821,0.75,0.995095,0.004905,5.3125,0.679179,0.320821,0.75,A,B,0,1311,304,304
mmlu/all/test/000204,post_self,self,0.201813,0.798187,-1.375,0.148047,0.851953,-1.75,0.148047,0.851953,-1.75,A,A,1,1387,351,351
mmlu/all/test/000205,early_defer,defer,0.766294,0.233706,1.1875,0.00522,0.99478,-5.25,0.766294,0.233706,1.1875,B,C,0,732,176,176
mmlu/all/test/000206,post_self,self,0.268941,0.731059,-1.0,0.000335,0.999665,-8.0,0.000335,0.999665,-8.0,C,C,1,721,166,166
mmlu/all/test/000207,post_self,self,0.085099,0.914901,-2.375,6.6e-05,0.999934,-9.625,6.6e-05,0.999934,-9.625,B,D,0,1135,240,240
mmlu/all/test/000208,post_self,self,0.002473,0.997527,-6.0,1.6e-05,0.999984,-11.0625,1.6e-05,0.999984,-11.0625,D,D,1,974,199,199
mmlu/all/test/000209,post_self,self,0.025957,0.974043,-3.625,1e-05,0.99999,-11.5,1e-05,0.99999,-11.5,A,A,1,1136,284,284
mmlu/all/test/000210,post_self,self,0.294215,0.705785,-0.875,0.000404,0.999596,-7.8125,0.000404,0.999596,-7.8125,C,C,1,374,81,81
mmlu/all/test/000211,post_defer,defer,0.377541,0.622459,-0.5,0.967899,0.032101,3.4062,0.967899,0.032101,3.4062,D,C,0,1005,260,260
mmlu/all/test/000212,post_self,self,0.001501,0.998499,-6.5,9e-06,0.999991,-11.625,9e-06,0.999991,-11.625,D,D,1,947,189,189
mmlu/all/test/000213,post_self,self,0.001927,0.998073,-6.25,3e-06,0.999997,-12.75,3e-06,0.999997,-12.75,A,A,1,884,199,199
mmlu/all/test/000214,post_self,self,0.006488,0.993512,-5.0312,1.1e-05,0.999989,-11.4375,1.1e-05,0.999989,-11.4375,A,A,1,737,158,158
mmlu/all/test/000215,post_self,self,0.00407,0.99593,-5.5,3e-06,0.999997,-12.625,3e-06,0.999997,-12.625,B,B,1,695,164,164
mmlu/all/test/000216,post_defer,defer,0.294215,0.705785,-0.875,0.924142,0.075858,2.5,0.924142,0.075858,2.5,D,D,1,1124,256,256
mmlu/all/test/000217,post_self,self,0.004905,0.995095,-5.3125,3e-06,0.999997,-12.75,3e-06,0.999997,-12.75,B,B,1,1022,229,229
mmlu/all/test/000218,early_defer,defer,0.679179,0.320821,0.75,0.622459,0.377541,0.5,0.679179,0.320821,0.75,A,B,0,992,235,235
mmlu/all/test/000219,early_defer,defer,0.592667,0.407333,0.375,0.989672,0.010328,4.5625,0.592667,0.407333,0.375,D,D,1,748,160,160
mmlu/all/test/000220,post_self,self,0.006098,0.993902,-5.0938,3.5e-05,0.999965,-10.25,3.5e-05,0.999965,-10.25,C,C,1,544,127,127
mmlu/all/test/000221,early_defer,defer,0.798187,0.201813,1.375,0.984094,0.015906,4.125,0.798187,0.201813,1.375,C,B,0,1430,325,325
mmlu/all/test/000222,post_self,self,0.001598,0.998402,-6.4375,1.9e-05,0.999981,-10.875,1.9e-05,0.999981,-10.875,C,C,1,1012,223,223
mmlu/all/test/000223,post_defer,defer,0.095349,0.904651,-2.25,0.997019,0.002981,5.8125,0.997019,0.002981,5.8125,B,B,1,1030,240,240
mmlu/all/test/000224,early_defer,defer,0.914901,0.085099,2.375,0.182426,0.817574,-1.5,0.914901,0.085099,2.375,B,D,0,1578,418,418
mmlu/all/test/000225,post_self,self,0.377541,0.622459,-0.5,0.000231,0.999769,-8.375,0.000231,0.999769,-8.375,C,B,0,1230,252,252
mmlu/all/test/000226,post_self,self,0.00094,0.99906,-6.9688,3.5e-05,0.999965,-10.25,3.5e-05,0.999965,-10.25,C,C,1,536,123,123
mmlu/all/test/000227,post_self,self,0.007816,0.992184,-4.8438,1.4e-05,0.999986,-11.1875,1.4e-05,0.999986,-11.1875,C,C,1,547,114,114
mmlu/all/test/000228,post_self,self,0.106691,0.893309,-2.125,9.6e-05,0.999904,-9.25,9.6e-05,0.999904,-9.25,A,A,1,162,34,34
mmlu/all/test/000229,early_defer,defer,0.893309,0.106691,2.125,0.095349,0.904651,-2.25,0.893309,0.106691,2.125,B,A,0,867,191,191
mmlu/all/test/000230,post_self,self,0.021615,0.978385,-3.8125,4.8e-05,0.999952,-9.9375,4.8e-05,0.999952,-9.9375,A,A,1,811,164,164
mmlu/all/test/000231,post_self,self,0.003273,0.996727,-5.7188,7e-06,0.999993,-11.9375,7e-06,0.999993,-11.9375,D,D,1,751,160,160
mmlu/all/test/000232,early_defer,defer,0.651355,0.348645,0.625,0.000169,0.999831,-8.6875,0.651355,0.348645,0.625,A,A,1,1379,326,326
mmlu/all/test/000233,post_self,self,0.001701,0.998299,-6.375,2.3e-05,0.999977,-10.6875,2.3e-05,0.999977,-10.6875,C,C,1,915,212,212
mmlu/all/test/000234,early_defer,defer,0.851953,0.148047,1.75,0.00071,0.99929,-7.25,0.851953,0.148047,1.75,D,D,1,794,175,175
mmlu/all/test/000235,early_defer,defer,0.531209,0.468791,0.125,0.053403,0.946597,-2.875,0.531209,0.468791,0.125,D,A,0,1171,249,249
mmlu/all/test/000236,post_self,self,0.008316,0.991684,-4.7812,9.6e-05,0.999904,-9.25,9.6e-05,0.999904,-9.25,D,D,1,1011,331,331
mmlu/all/test/000237,post_self,self,0.000856,0.999144,-7.0625,8e-06,0.999992,-11.6875,8e-06,0.999992,-11.6875,C,C,1,997,205,205
mmlu/all/test/000238,post_self,self,0.468791,0.531209,-0.125,0.000335,0.999665,-8.0,0.000335,0.999665,-8.0,D,C,0,1567,287,287
mmlu/all/test/000239,early_defer,defer,0.651355,0.348645,0.625,0.085099,0.914901,-2.375,0.651355,0.348645,0.625,C,D,0,4531,978,978
mmlu/all/test/000240,early_defer,defer,0.562177,0.437823,0.25,0.00461,0.99539,-5.375,0.562177,0.437823,0.25,C,C,1,2374,853,853
mmlu/all/test/000241,early_defer,defer,0.622459,0.377541,0.5,0.651355,0.348645,0.625,0.622459,0.377541,0.5,B,B,1,1559,301,301
mmlu/all/test/000242,post_self,self,0.201813,0.798187,-1.375,0.000755,0.999245,-7.1875,0.000755,0.999245,-7.1875,B,B,1,1287,262,262
mmlu/all/test/000243,early_defer,defer,0.835484,0.164516,1.625,0.880797,0.119203,2.0,0.835484,0.164516,1.625,D,D,1,657,163,163
mmlu/all/test/000244,early_defer,defer,0.867036,0.132964,1.875,0.986777,0.013223,4.3125,0.867036,0.132964,1.875,D,D,1,622,134,134
mmlu/all/test/000245,early_defer,defer,0.692642,0.307358,0.8125,0.988313,0.011687,4.4375,0.692642,0.307358,0.8125,D,D,1,1636,337,337
mmlu/all/test/000246,post_self,self,0.002632,0.997368,-5.9375,6.6e-05,0.999934,-9.625,6.6e-05,0.999934,-9.625,C,C,1,974,245,245
mmlu/all/test/000247,post_self,self,0.006693,0.993307,-5.0,7e-06,0.999993,-11.875,7e-06,0.999993,-11.875,A,A,1,895,219,219
mmlu/all/test/000248,post_self,self,0.00181,0.99819,-6.3125,5e-06,0.999995,-12.125,5e-06,0.999995,-12.125,D,D,1,515,106,106
mmlu/all/test/000249,post_self,self,0.010987,0.989013,-4.5,2.6e-05,0.999974,-10.5625,2.6e-05,0.999974,-10.5625,B,B,1,1192,259,259
mmlu/all/test/000250,post_self,self,0.001501,0.998499,-6.5,1.6e-05,0.999984,-11.0625,1.6e-05,0.999984,-11.0625,C,C,1,436,92,92
mmlu/all/test/000251,post_self,self,0.002473,0.997527,-6.0,3e-06,0.999997,-12.6875,3e-06,0.999997,-12.6875,C,C,1,1514,291,291
mmlu/all/test/000252,post_defer,defer,0.148047,0.851953,-1.75,0.995095,0.004905,5.3125,0.995095,0.004905,5.3125,D,A,0,1440,337,337
mmlu/all/test/000253,post_defer,defer,0.468791,0.531209,-0.125,0.999512,0.000488,7.625,0.999512,0.000488,7.625,C,D,0,949,207,207
mmlu/all/test/000254,early_defer,defer,0.562177,0.437823,0.25,0.119203,0.880797,-2.0,0.562177,0.437823,0.25,D,C,0,1188,262,262
mmlu/all/test/000255,post_self,self,0.005911,0.994089,-5.125,8e-06,0.999992,-11.75,8e-06,0.999992,-11.75,D,D,1,982,203,203
mmlu/all/test/000256,early_defer,defer,0.798187,0.201813,1.375,0.095349,0.904651,-2.25,0.798187,0.201813,1.375,C,D,0,798,175,175
mmlu/all/test/000257,early_defer,defer,0.679179,0.320821,0.75,0.000191,0.999809,-8.5625,0.679179,0.320821,0.75,D,D,1,1110,273,273
mmlu/all/test/000258,post_self,self,0.003824,0.996176,-5.5625,4e-06,0.999996,-12.375,4e-06,0.999996,-12.375,B,B,1,977,186,186
mmlu/all/test/000259,post_self,self,0.245085,0.754915,-1.125,0.095349,0.904651,-2.25,0.095349,0.904651,-2.25,C,C,1,423,131,131
mmlu/all/test/000260,post_self,self,0.2227,0.7773,-1.25,0.000357,0.999643,-7.9375,0.000357,0.999643,-7.9375,D,D,1,464,103,103
mmlu/all/test/000261,post_self,self,0.029312,0.970688,-3.5,1.4e-05,0.999986,-11.1875,1.4e-05,0.999986,-11.1875,D,C,0,1458,302,302
mmlu/all/test/000262,post_self,self,0.348645,0.651355,-0.625,0.000357,0.999643,-7.9375,0.000357,0.999643,-7.9375,D,D,1,906,259,259
mmlu/all/test/000263,post_self,self,0.075858,0.924142,-2.5,8.5e-05,0.999915,-9.375,8.5e-05,0.999915,-9.375,A,B,0,1198,260,260
mmlu/all/test/000264,post_self,self,0.033086,0.966914,-3.375,5.8e-05,0.999942,-9.75,5.8e-05,0.999942,-9.75,C,C,1,1226,253,253
mmlu/all/test/000265,early_defer,defer,0.546738,0.453262,0.1875,0.934395,0.065605,2.6562,0.546738,0.453262,0.1875,B,B,1,2690,522,522
mmlu/all/test/000266,early_defer,defer,0.7773,0.2227,1.25,0.212069,0.787931,-1.3125,0.7773,0.2227,1.25,C,C,1,1136,238,238
mmlu/all/test/000267,post_self,self,0.125923,0.874077,-1.9375,2e-05,0.99998,-10.8125,2e-05,0.99998,-10.8125,D,D,1,1140,235,235
mmlu/all/test/000268,early_defer,defer,0.679179,0.320821,0.75,0.000856,0.999144,-7.0625,0.679179,0.320821,0.75,D,D,1,796,159,159
mmlu/all/test/000269,post_self,self,0.095349,0.904651,-2.25,0.000217,0.999783,-8.4375,0.000217,0.999783,-8.4375,C,C,1,1273,268,268
mmlu/all/test/000270,post_self,self,0.334589,0.665411,-0.6875,5e-06,0.999995,-12.25,5e-06,0.999995,-12.25,D,D,1,1016,220,220
mmlu/all/test/000271,post_self,self,0.001755,0.998245,-6.3438,3e-06,0.999997,-12.875,3e-06,0.999997,-12.875,A,A,1,803,193,193
mmlu/all/test/000272,post_self,self,0.001134,0.998866,-6.7812,8e-06,0.999992,-11.6875,8e-06,0.999992,-11.6875,C,C,1,727,136,136
mmlu/all/test/000273,early_defer,defer,0.7773,0.2227,1.25,0.019124,0.980876,-3.9375,0.7773,0.2227,1.25,C,B,0,1934,368,368
mmlu/all/test/000274,early_defer,defer,0.651355,0.348645,0.625,0.5,0.5,0.0,0.651355,0.348645,0.625,B,B,1,1540,309,309
mmlu/all/test/000275,post_self,self,0.407333,0.592667,-0.375,8.5e-05,0.999915,-9.375,8.5e-05,0.999915,-9.375,C,C,1,1127,261,261
mmlu/all/test/000276,post_self,self,0.000519,0.999481,-7.5625,3e-06,0.999997,-12.8125,3e-06,0.999997,-12.8125,D,D,1,215,55,55
mmlu/all/test/000277,post_self,self,0.033086,0.966914,-3.375,5e-06,0.999995,-12.1875,5e-06,0.999995,-12.1875,B,A,0,1098,217,217
mmlu/all/test/000278,post_defer,defer,0.245085,0.754915,-1.125,0.966914,0.033086,3.375,0.966914,0.033086,3.375,A,A,1,1335,275,275
mmlu/all/test/000279,early_defer,defer,0.899121,0.100879,2.1875,0.982014,0.017986,4.0,0.899121,0.100879,2.1875,D,C,0,1389,297,297
mmlu/all/test/000280,post_self,self,0.437823,0.562177,-0.25,0.000191,0.999809,-8.5625,0.000191,0.999809,-8.5625,D,D,1,1688,351,351
mmlu/all/test/000281,post_self,self,0.016915,0.983085,-4.0625,1.4e-05,0.999986,-11.1875,1.4e-05,0.999986,-11.1875,D,D,1,1257,261,261
mmlu/all/test/000282,post_defer,defer,0.119203,0.880797,-2.0,0.99593,0.00407,5.5,0.99593,0.00407,5.5,D,A,0,783,170,170
mmlu/all/test/000283,post_self,self,0.182426,0.817574,-1.5,0.000588,0.999412,-7.4375,0.000588,0.999412,-7.4375,C,C,1,1233,263,263
mmlu/all/test/000284,post_self,self,0.067547,0.932453,-2.625,0.000102,0.999898,-9.1875,0.000102,0.999898,-9.1875,B,B,1,1723,348,348
mmlu/all/test/000285,post_self,self,0.053403,0.946597,-2.875,1e-05,0.99999,-11.5625,1e-05,0.99999,-11.5625,B,A,0,1096,219,219
mmlu/all/test/000286,early_defer,defer,0.622459,0.377541,0.5,0.010987,0.989013,-4.5,0.622459,0.377541,0.5,D,D,1,1118,440,440
mmlu/all/test/000287,post_self,self,0.067547,0.932453,-2.625,1.5e-05,0.999985,-11.125,1.5e-05,0.999985,-11.125,D,D,1,1324,263,263
mmlu/all/test/000288,early_defer,defer,0.679179,0.320821,0.75,0.998073,0.001927,6.25,0.679179,0.320821,0.75,A,A,1,935,245,245
mmlu/all/test/000289,early_defer,defer,0.817574,0.182426,1.5,0.985936,0.014064,4.25,0.817574,0.182426,1.5,C,D,0,1619,346,346
mmlu/all/test/000290,post_self,self,0.020332,0.979668,-3.875,1.4e-05,0.999986,-11.1875,1.4e-05,0.999986,-11.1875,C,C,1,1831,346,346
mmlu/all/test/000291,post_self,self,0.053403,0.946597,-2.875,1e-06,0.999999,-13.875,1e-06,0.999999,-13.875,D,D,1,594,170,170
mmlu/all/test/000292,early_defer,defer,0.754915,0.245085,1.125,0.817574,0.182426,1.5,0.754915,0.245085,1.125,B,D,0,1161,281,281
mmlu/all/test/000293,post_defer,defer,0.468791,0.531209,-0.125,0.999542,0.000458,7.6875,0.999542,0.000458,7.6875,D,C,0,621,134,134
mmlu/all/test/000294,early_defer,defer,0.766294,0.233706,1.1875,0.880797,0.119203,2.0,0.766294,0.233706,1.1875,C,D,0,1489,294,294
mmlu/all/test/000295,post_self,self,0.053403,0.946597,-2.875,0.00014,0.99986,-8.875,0.00014,0.99986,-8.875,C,D,0,961,190,190
mmlu/all/test/000296,post_self,self,0.119203,0.880797,-2.0,8e-05,0.99992,-9.4375,8e-05,0.99992,-9.4375,D,D,1,1115,222,222
mmlu/all/test/000297,post_self,self,0.015906,0.984094,-4.125,1.2e-05,0.999988,-11.3125,1.2e-05,0.999988,-11.3125,B,B,1,443,86,86
mmlu/all/test/000298,post_self,self,0.156105,0.843895,-1.6875,7e-05,0.99993,-9.5625,7e-05,0.99993,-9.5625,D,A,0,1069,223,223
mmlu/all/test/000299,early_defer,defer,0.679179,0.320821,0.75,0.000191,0.999809,-8.5625,0.679179,0.320821,0.75,C,C,1,1400,280,280
mmlu/all/test/000300,early_defer,defer,0.718594,0.281406,0.9375,0.983085,0.016915,4.0625,0.718594,0.281406,0.9375,C,C,1,1058,226,226
mmlu/all/test/000301,early_defer,defer,0.731059,0.268941,1.0,0.177811,0.822189,-1.5312,0.731059,0.268941,1.0,A,B,0,1797,625,625
mmlu/all/test/000302,post_self,self,0.095349,0.904651,-2.25,0.003377,0.996623,-5.6875,0.003377,0.996623,-5.6875,B,B,1,613,124,124
mmlu/all/test/000303,post_defer,defer,0.268941,0.731059,-1.0,0.835484,0.164516,1.625,0.835484,0.164516,1.625,B,B,1,1486,312,312
mmlu/all/test/000304,early_defer,defer,0.651355,0.348645,0.625,0.014957,0.985043,-4.1875,0.651355,0.348645,0.625,C,C,1,1103,371,371
mmlu/all/test/000305,post_self,self,0.000357,0.999643,-7.9375,1.2e-05,0.999988,-11.3125,1.2e-05,0.999988,-11.3125,B,B,1,1042,236,236
mmlu/all/test/000306,post_self,self,0.033086,0.966914,-3.375,7e-06,0.999993,-11.875,7e-06,0.999993,-11.875,D,D,1,1781,413,413
mmlu/all/test/000307,post_self,self,0.119203,0.880797,-2.0,8.5e-05,0.999915,-9.375,8.5e-05,0.999915,-9.375,C,C,1,1511,355,355
mmlu/all/test/000308,post_self,self,0.014504,0.985496,-4.2188,8.5e-05,0.999915,-9.375,8.5e-05,0.999915,-9.375,D,D,1,779,167,167
mmlu/all/test/000309,post_defer,defer,0.348645,0.651355,-0.625,0.99539,0.00461,5.375,0.99539,0.00461,5.375,C,C,1,198,44,44
mmlu/all/test/000310,post_defer,defer,0.468791,0.531209,-0.125,0.997603,0.002397,6.0312,0.997603,0.002397,6.0312,D,C,0,1643,324,324
mmlu/all/test/000311,post_self,self,0.013637,0.986363,-4.2812,1.3e-05,0.999987,-11.25,1.3e-05,0.999987,-11.25,A,A,1,908,213,213
mmlu/all/test/000312,early_defer,defer,0.867036,0.132964,1.875,0.5,0.5,0.0,0.867036,0.132964,1.875,D,A,0,836,186,186
mmlu/all/test/000313,post_self,self,0.245085,0.754915,-1.125,5.5e-05,0.999945,-9.8125,5.5e-05,0.999945,-9.8125,B,B,1,825,184,184
mmlu/all/test/000314,post_defer,defer,0.024423,0.975577,-3.6875,0.998352,0.001648,6.4062,0.998352,0.001648,6.4062,C,C,1,696,217,217
mmlu/all/test/000315,early_defer,defer,0.679179,0.320821,0.75,0.979668,0.020332,3.875,0.679179,0.320821,0.75,C,C,1,1230,517,517
mmlu/all/test/000316,post_self,self,0.156105,0.843895,-1.6875,0.000253,0.999747,-8.2812,0.000253,0.999747,-8.2812,C,C,1,1089,255,255
mmlu/all/test/000317,post_self,self,0.001988,0.998012,-6.2188,3e-06,0.999997,-12.6875,3e-06,0.999997,-12.6875,A,A,1,1357,268,268
mmlu/all/test/000318,post_self,self,0.348645,0.651355,-0.625,0.00522,0.99478,-5.25,0.00522,0.99478,-5.25,C,A,0,1744,337,337
mmlu/all/test/000319,early_defer,defer,0.754915,0.245085,1.125,0.974043,0.025957,3.625,0.754915,0.245085,1.125,A,A,1,1633,317,317
mmlu/all/test/000320,post_self,self,0.106691,0.893309,-2.125,0.000519,0.999481,-7.5625,0.000519,0.999481,-7.5625,A,A,1,1243,272,272
mmlu/all/test/000321,post_self,self,0.001868,0.998132,-6.2812,2e-05,0.99998,-10.8125,2e-05,0.99998,-10.8125,C,C,1,783,171,171
mmlu/all/test/000322,early_defer,defer,0.7773,0.2227,1.25,0.201813,0.798187,-1.375,0.7773,0.2227,1.25,B,B,1,1962,558,558
mmlu/all/test/000323,early_defer,defer,0.817574,0.182426,1.5,0.99539,0.00461,5.375,0.817574,0.182426,1.5,B,C,0,1671,387,387
mmlu/all/test/000324,post_self,self,0.256832,0.743168,-1.0625,5.8e-05,0.999942,-9.75,5.8e-05,0.999942,-9.75,D,D,1,793,165,165
mmlu/all/test/000325,early_defer,defer,0.562177,0.437823,0.25,0.851953,0.148047,1.75,0.562177,0.437823,0.25,D,D,1,2604,768,768
mmlu/all/test/000326,post_self,self,0.182426,0.817574,-1.5,0.000109,0.999891,-9.125,0.000109,0.999891,-9.125,C,B,0,906,180,180
mmlu/all/test/000327,early_defer,defer,0.592667,0.407333,0.375,0.00014,0.99986,-8.875,0.592667,0.407333,0.375,A,A,1,1560,313,313
mmlu/all/test/000328,early_defer,defer,0.705785,0.294215,0.875,0.003594,0.996406,-5.625,0.705785,0.294215,0.875,C,D,0,1658,340,340
mmlu/all/test/000329,early_defer,defer,0.651355,0.348645,0.625,0.001245,0.998755,-6.6875,0.651355,0.348645,0.625,D,A,0,1278,317,317
mmlu/all/test/000330,post_self,self,0.182426,0.817574,-1.5,0.010653,0.989347,-4.5312,0.010653,0.989347,-4.5312,B,B,1,1045,213,213
mmlu/all/test/000331,post_self,self,0.042088,0.957912,-3.125,0.106691,0.893309,-2.125,0.106691,0.893309,-2.125,D,D,1,539,149,149
mmlu/all/test/000332,post_self,self,0.017986,0.982014,-4.0,7e-05,0.99993,-9.5625,7e-05,0.99993,-9.5625,C,C,1,722,179,179
mmlu/all/test/000333,post_self,self,0.5,0.5,0.0,0.245085,0.754915,-1.125,0.245085,0.754915,-1.125,C,C,1,1424,316,316
mmlu/all/test/000334,post_self,self,0.468791,0.531209,-0.125,0.009708,0.990292,-4.625,0.009708,0.990292,-4.625,C,C,1,791,172,172
mmlu/all/test/000335,early_defer,defer,0.622459,0.377541,0.5,0.5,0.5,0.0,0.622459,0.377541,0.5,A,A,1,1244,418,418
mmlu/all/test/000336,early_defer,defer,0.808067,0.191933,1.4375,0.407333,0.592667,-0.375,0.808067,0.191933,1.4375,D,D,1,1212,255,255
mmlu/all/test/000337,early_defer,defer,0.622459,0.377541,0.5,0.998012,0.001988,6.2188,0.622459,0.377541,0.5,C,C,1,1149,266,266
mmlu/all/test/000338,post_self,self,0.001245,0.998755,-6.6875,1.6e-05,0.999984,-11.0625,1.6e-05,0.999984,-11.0625,D,D,1,1352,265,265
mmlu/all/test/000339,early_defer,defer,0.924142,0.075858,2.5,0.705785,0.294215,0.875,0.924142,0.075858,2.5,D,C,0,1115,251,251
mmlu/all/test/000340,post_self,self,0.132964,0.867036,-1.875,0.268941,0.731059,-1.0,0.268941,0.731059,-1.0,A,A,1,1133,274,274
mmlu/all/test/000341,post_defer,defer,0.245085,0.754915,-1.125,0.990587,0.009413,4.6562,0.990587,0.009413,4.6562,A,B,0,629,159,159
mmlu/all/test/000342,early_defer,defer,0.651355,0.348645,0.625,0.990874,0.009126,4.6875,0.651355,0.348645,0.625,C,C,1,1434,465,465
mmlu/all/test/000343,early_defer,defer,0.731059,0.268941,1.0,0.962673,0.037327,3.25,0.731059,0.268941,1.0,D,D,1,1132,252,252
mmlu/all/test/000344,early_defer,defer,0.607663,0.392337,0.4375,0.992654,0.007346,4.9062,0.607663,0.392337,0.4375,B,B,1,1384,282,282
mmlu/all/test/000345,post_self,self,0.067547,0.932453,-2.625,0.00038,0.99962,-7.875,0.00038,0.99962,-7.875,B,B,1,1195,223,223
mmlu/all/test/000346,post_self,self,0.010987,0.989013,-4.5,2.4e-05,0.999976,-10.625,2.4e-05,0.999976,-10.625,D,D,1,452,97,97
mmlu/all/test/000347,post_self,self,0.294215,0.705785,-0.875,0.000123,0.999877,-9.0,0.000123,0.999877,-9.0,D,D,1,1342,299,299
mmlu/all/test/000348,post_self,self,0.407333,0.592667,-0.375,0.00097,0.99903,-6.9375,0.00097,0.99903,-6.9375,C,C,1,980,286,286
