task_id,route,model_decision,first_p_defer,first_p_self,first_margin,post_p_defer,post_p_self,post_margin,p_defer,p_self,margin,pred_answer,gold_answer,self_passed,reasoning_len,answer_len,actual_local_tokens
mmlu/all/test/000179,post_self,self,0.080357,0.919643,-2.4375,0.000414,0.999586,-7.7891,0.000414,0.999586,-7.7891,D,D,1,327,68,68
mmlu/all/test/000180,post_self,self,0.056652,0.943348,-2.8125,0.000222,0.999778,-8.4141,0.000222,0.999778,-8.4141,B,B,1,637,139,139
mmlu/all/test/000181,post_defer,defer,0.256832,0.743168,-1.0625,0.998657,0.001343,6.6113,0.998657,0.001343,6.6113,C,B,0,485,100,100
mmlu/all/test/000182,post_defer,defer,0.392337,0.607663,-0.4375,0.998671,0.001329,6.6223,0.998671,0.001329,6.6223,B,C,0,525,121,121
mmlu/all/test/000183,post_defer,defer,0.100879,0.899121,-2.1875,0.934872,0.065128,2.6641,0.934872,0.065128,2.6641,B,B,1,375,87,87
mmlu/all/test/000184,post_self,self,0.314051,0.685949,-0.7812,0.020177,0.979823,-3.8828,0.020177,0.979823,-3.8828,A,B,0,571,115,115
mmlu/all/test/000185,early_defer,defer,0.531209,0.468791,0.125,0.997527,0.002473,6.0,0.531209,0.468791,0.125,A,C,0,228,52,52
mmlu/all/test/000186,early_defer,defer,0.615088,0.384912,0.4688,0.994385,0.005615,5.1768,0.615088,0.384912,0.4688,A,C,0,750,170,170
mmlu/all/test/000187,early_defer,defer,0.685949,0.314051,0.7812,0.999857,0.000143,8.8496,0.685949,0.314051,0.7812,B,C,0,415,84,84
mmlu/all/test/000188,post_defer,defer,0.125923,0.874077,-1.9375,0.998858,0.001142,6.7739,0.998858,0.001142,6.7739,C,C,1,346,82,82
mmlu/all/test/000189,post_self,self,0.044681,0.955319,-3.0625,0.000341,0.999659,-7.9844,0.000341,0.999659,-7.9844,A,A,1,390,89,89
mmlu/all/test/000190,early_defer,defer,0.712232,0.287768,0.9062,0.998854,0.001146,6.7708,0.712232,0.287768,0.9062,B,D,0,628,136,136
mmlu/all/test/000191,early_defer,defer,0.600188,0.399812,0.4062,0.900179,0.099821,2.1992,0.600188,0.399812,0.4062,D,B,0,484,97,97
mmlu/all/test/000192,post_self,self,0.437823,0.562177,-0.25,0.00236,0.99764,-6.0469,0.00236,0.99764,-6.0469,D,B,0,450,95,95
mmlu/all/test/000193,post_self,self,0.362969,0.637031,-0.5625,0.060087,0.939913,-2.75,0.060087,0.939913,-2.75,D,D,1,372,80,80
mmlu/all/test/000194,post_self,self,0.164516,0.835484,-1.625,0.132964,0.867036,-1.875,0.132964,0.867036,-1.875,B,A,0,361,76,76
mmlu/all/test/000195,post_self,self,0.48438,0.51562,-0.0625,0.042404,0.957596,-3.1172,0.042404,0.957596,-3.1172,B,C,0,431,97,97
mmlu/all/test/000196,post_defer,defer,0.5,0.5,0.0,0.99427,0.00573,5.1562,0.99427,0.00573,5.1562,A,A,1,815,175,175
mmlu/all/test/000197,post_self,self,0.334589,0.665411,-0.6875,0.004199,0.995801,-5.4688,0.004199,0.995801,-5.4688,B,C,0,552,123,123
mmlu/all/test/000198,post_self,self,0.314051,0.685949,-0.7812,0.079782,0.920218,-2.4453,0.079782,0.920218,-2.4453,C,A,0,570,122,122
mmlu/all/test/000199,early_defer,defer,0.600188,0.399812,0.4062,0.958499,0.041501,3.1396,0.600188,0.399812,0.4062,B,C,0,411,96,96
mmlu/all/test/000200,post_self,self,0.067547,0.932453,-2.625,0.001466,0.998534,-6.5234,0.001466,0.998534,-6.5234,D,D,1,238,61,61
mmlu/all/test/000201,post_defer,defer,0.334589,0.665411,-0.6875,0.99094,0.00906,4.6948,0.99094,0.00906,4.6948,,D,0,477,116,116
mmlu/all/test/000202,post_self,self,0.106691,0.893309,-2.125,0.003707,0.996293,-5.5938,0.003707,0.996293,-5.5938,C,C,1,391,88,88
mmlu/all/test/000203,post_self,self,0.430147,0.569853,-0.2812,0.003075,0.996925,-5.7812,0.003075,0.996925,-5.7812,D,B,0,449,100,100
mmlu/all/test/000204,early_defer,defer,0.531209,0.468791,0.125,0.133867,0.866133,-1.8672,0.531209,0.468791,0.125,A,A,1,389,96,96
mmlu/all/test/000205,early_defer,defer,0.577495,0.422505,0.3125,0.997686,0.002314,6.0667,0.577495,0.422505,0.3125,C,C,1,266,68,68
mmlu/all/test/000206,post_self,self,0.055005,0.944995,-2.8438,0.00071,0.99929,-7.25,0.00071,0.99929,-7.25,C,C,1,791,161,161
mmlu/all/test/000207,post_defer,defer,0.355775,0.644225,-0.5938,0.998698,0.001302,6.6423,0.998698,0.001302,6.6423,C,D,0,359,73,73
mmlu/all/test/000208,post_self,self,0.048858,0.951142,-2.9688,0.0002,0.9998,-8.5156,0.0002,0.9998,-8.5156,D,D,1,290,60,60
mmlu/all/test/000209,post_self,self,0.370225,0.629775,-0.5312,0.011778,0.988222,-4.4297,0.011778,0.988222,-4.4297,A,A,1,445,98,98
mmlu/all/test/000210,post_defer,defer,0.44553,0.55447,-0.2188,0.914138,0.085862,2.3652,0.914138,0.085862,2.3652,C,C,1,483,107,107
mmlu/all/test/000211,post_defer,defer,0.492188,0.507812,-0.0312,0.9821,0.0179,4.0049,0.9821,0.0179,4.0049,B,C,0,229,61,61
mmlu/all/test/000212,post_self,self,0.039639,0.960361,-3.1875,0.000132,0.999868,-8.9297,0.000132,0.999868,-8.9297,D,D,1,374,79,79
mmlu/all/test/000213,post_self,self,0.053403,0.946597,-2.875,0.000187,0.999813,-8.5859,0.000187,0.999813,-8.5859,A,A,1,446,90,90
mmlu/all/test/000214,post_self,self,0.106691,0.893309,-2.125,0.023689,0.976311,-3.7188,0.023689,0.976311,-3.7188,A,A,1,322,65,65
mmlu/all/test/000215,post_self,self,0.055005,0.944995,-2.8438,0.000227,0.999773,-8.3906,0.000227,0.999773,-8.3906,B,B,1,376,88,88
mmlu/all/test/000216,early_defer,defer,0.546738,0.453262,0.1875,0.980186,0.019814,3.9014,0.546738,0.453262,0.1875,D,D,1,497,114,114
mmlu/all/test/000217,post_self,self,0.177811,0.822189,-1.5312,0.001501,0.998499,-6.5,0.001501,0.998499,-6.5,B,B,1,381,82,82
mmlu/all/test/000218,post_self,self,0.182426,0.817574,-1.5,0.020964,0.979036,-3.8438,0.020964,0.979036,-3.8438,B,B,1,552,133,133
mmlu/all/test/000219,early_defer,defer,0.546738,0.453262,0.1875,0.596433,0.403567,0.3906,0.546738,0.453262,0.1875,D,D,1,332,79,79
mmlu/all/test/000220,post_self,self,0.065605,0.934395,-2.6562,0.000607,0.999393,-7.4062,0.000607,0.999393,-7.4062,C,C,1,279,65,65
mmlu/all/test/000221,post_self,self,0.468791,0.531209,-0.125,0.007121,0.992879,-4.9375,0.007121,0.992879,-4.9375,B,B,1,627,147,147
mmlu/all/test/000222,post_self,self,0.044681,0.955319,-3.0625,0.000265,0.999735,-8.2344,0.000265,0.999735,-8.2344,C,C,1,285,70,70
mmlu/all/test/000223,post_self,self,0.156105,0.843895,-1.6875,0.001099,0.998901,-6.8125,0.001099,0.998901,-6.8125,B,B,1,280,68,68
mmlu/all/test/000224,post_self,self,0.239349,0.760651,-1.1562,0.005469,0.994531,-5.2031,0.005469,0.994531,-5.2031,D,D,1,353,80,80
mmlu/all/test/000225,post_self,self,0.47658,0.52342,-0.0938,0.017849,0.982151,-4.0078,0.017849,0.982151,-4.0078,D,B,0,736,148,148
mmlu/all/test/000226,post_self,self,0.043366,0.956634,-3.0938,0.000202,0.999798,-8.5078,0.000202,0.999798,-8.5078,C,C,1,306,67,67
mmlu/all/test/000227,post_self,self,0.080357,0.919643,-2.4375,0.000667,0.999333,-7.3125,0.000667,0.999333,-7.3125,C,C,1,325,73,73
mmlu/all/test/000228,post_self,self,0.377541,0.622459,-0.5,0.100879,0.899121,-2.1875,0.100879,0.899121,-2.1875,A,A,1,145,35,35
mmlu/all/test/000229,post_self,self,0.136608,0.863392,-1.8438,0.00094,0.99906,-6.9688,0.00094,0.99906,-6.9688,B,A,0,374,88,88
mmlu/all/test/000230,post_self,self,0.080357,0.919643,-2.4375,0.000383,0.999617,-7.8672,0.000383,0.999617,-7.8672,A,A,1,221,40,40
mmlu/all/test/000231,post_self,self,0.038466,0.961534,-3.2188,0.000328,0.999672,-8.0234,0.000328,0.999672,-8.0234,D,D,1,374,75,75
mmlu/all/test/000232,post_self,self,0.453262,0.546738,-0.1875,0.001927,0.998073,-6.25,0.001927,0.998073,-6.25,A,A,1,376,83,83
mmlu/all/test/000233,post_self,self,0.056652,0.943348,-2.8125,0.000515,0.999485,-7.5703,0.000515,0.999485,-7.5703,C,C,1,291,66,66
mmlu/all/test/000234,early_defer,defer,0.546738,0.453262,0.1875,0.975647,0.024353,3.6904,0.546738,0.453262,0.1875,B,D,0,665,148,148
mmlu/all/test/000235,post_self,self,0.060087,0.939913,-2.75,0.000607,0.999393,-7.4062,0.000607,0.999393,-7.4062,A,A,1,293,63,63
mmlu/all/test/000236,post_self,self,0.080357,0.919643,-2.4375,0.000354,0.999646,-7.9453,0.000354,0.999646,-7.9453,D,D,1,398,74,74
mmlu/all/test/000237,post_self,self,0.050331,0.949669,-2.9375,0.000278,0.999722,-8.1875,0.000278,0.999722,-8.1875,C,C,1,358,66,66
mmlu/all/test/000238,post_self,self,0.300746,0.699254,-0.8438,0.001305,0.998695,-6.6406,0.001305,0.998695,-6.6406,D,C,0,419,76,76
mmlu/all/test/000239,early_defer,defer,0.692642,0.307358,0.8125,0.060975,0.939025,-2.7344,0.692642,0.307358,0.8125,D,D,1,830,171,171
mmlu/all/test/000240,post_self,self,0.187133,0.812867,-1.4688,0.050705,0.949295,-2.9297,0.050705,0.949295,-2.9297,C,C,1,499,134,134
mmlu/all/test/000241,post_defer,defer,0.071591,0.928409,-2.5625,0.999643,0.000357,7.9377,0.999643,0.000357,7.9377,D,B,0,726,144,144
mmlu/all/test/000242,post_self,self,0.136608,0.863392,-1.8438,0.001927,0.998073,-6.25,0.001927,0.998073,-6.25,B,B,1,1098,222,222
mmlu/all/test/000243,post_defer,defer,0.187133,0.812867,-1.4688,0.881207,0.118793,2.0039,0.881207,0.118793,2.0039,D,D,1,335,81,81
mmlu/all/test/000244,early_defer,defer,0.637031,0.362969,0.5625,0.97959,0.02041,3.8711,0.637031,0.362969,0.5625,C,D,0,1189,229,229
mmlu/all/test/000245,post_self,self,0.212069,0.787931,-1.3125,0.004646,0.995354,-5.3672,0.004646,0.995354,-5.3672,D,D,1,450,99,99
mmlu/all/test/000246,post_self,self,0.056652,0.943348,-2.8125,0.000335,0.999665,-8.0,0.000335,0.999665,-8.0,C,C,1,616,143,143
mmlu/all/test/000247,post_self,self,0.095349,0.904651,-2.25,0.000566,0.999434,-7.4766,0.000566,0.999434,-7.4766,A,A,1,327,74,74
mmlu/all/test/000248,post_self,self,0.060087,0.939913,-2.75,0.000761,0.999239,-7.1797,0.000761,0.999239,-7.1797,D,D,1,447,92,92
mmlu/all/test/000249,post_self,self,0.112795,0.887205,-2.0625,0.002183,0.997817,-6.125,0.002183,0.997817,-6.125,B,B,1,266,67,67
mmlu/all/test/000250,post_self,self,0.042088,0.957912,-3.125,0.000492,0.999508,-7.6172,0.000492,0.999508,-7.6172,C,C,1,244,52,52
mmlu/all/test/000251,post_self,self,0.044681,0.955319,-3.0625,0.000218,0.999782,-8.4297,0.000218,0.999782,-8.4297,C,C,1,858,175,175
mmlu/all/test/000252,post_self,self,0.245085,0.754915,-1.125,0.049589,0.950411,-2.9531,0.049589,0.950411,-2.9531,D,A,0,1016,234,234
mmlu/all/test/000253,post_self,self,0.392337,0.607663,-0.4375,0.007121,0.992879,-4.9375,0.007121,0.992879,-4.9375,D,D,1,497,103,103
mmlu/all/test/000254,post_self,self,0.47658,0.52342,-0.0938,0.190724,0.809276,-1.4453,0.190724,0.809276,-1.4453,C,C,1,377,90,90
mmlu/all/test/000255,post_self,self,0.044681,0.955319,-3.0625,0.000199,0.999801,-8.5234,0.000199,0.999801,-8.5234,D,D,1,359,76,76
mmlu/all/test/000256,early_defer,defer,0.531209,0.468791,0.125,0.268941,0.731059,-1.0,0.531209,0.468791,0.125,D,D,1,281,63,63
mmlu/all/test/000257,post_self,self,0.156105,0.843895,-1.6875,0.003854,0.996146,-5.5547,0.003854,0.996146,-5.5547,D,D,1,415,102,102
mmlu/all/test/000258,post_self,self,0.2227,0.7773,-1.25,0.066569,0.933431,-2.6406,0.066569,0.933431,-2.6406,B,B,1,614,115,115
mmlu/all/test/000259,post_self,self,0.414899,0.585101,-0.3438,0.48438,0.51562,-0.0625,0.48438,0.51562,-0.0625,C,C,1,130,43,43
mmlu/all/test/000260,post_self,self,0.256832,0.743168,-1.0625,0.080357,0.919643,-2.4375,0.080357,0.919643,-2.4375,D,D,1,357,95,95
mmlu/all/test/000261,post_self,self,0.051845,0.948155,-2.9062,0.000287,0.999713,-8.1562,0.000287,0.999713,-8.1562,D,C,0,483,98,98
mmlu/all/test/000262,post_self,self,0.080357,0.919643,-2.4375,0.000677,0.999323,-7.2969,0.000677,0.999323,-7.2969,D,D,1,531,127,127
mmlu/all/test/000263,post_self,self,0.148047,0.851953,-1.75,0.000849,0.999151,-7.0703,0.000849,0.999151,-7.0703,A,B,0,411,98,98
mmlu/all/test/000264,post_defer,defer,0.212069,0.787931,-1.3125,0.947088,0.052912,2.8848,0.947088,0.052912,2.8848,B,C,0,557,113,113
mmlu/all/test/000265,post_self,self,0.307358,0.692642,-0.8125,0.006745,0.993255,-4.9922,0.006745,0.993255,-4.9922,B,B,1,1000,207,207
mmlu/all/test/000266,early_defer,defer,0.538983,0.461017,0.1562,0.998678,0.001322,6.627,0.538983,0.461017,0.1562,B,C,0,870,167,167
mmlu/all/test/000267,post_self,self,0.2227,0.7773,-1.25,0.002003,0.997997,-6.2109,0.002003,0.997997,-6.2109,D,D,1,1539,332,332
mmlu/all/test/000268,early_defer,defer,0.644225,0.355775,0.5938,0.047426,0.952574,-3.0,0.644225,0.355775,0.5938,D,D,1,566,120,120
mmlu/all/test/000269,post_self,self,0.355775,0.644225,-0.5938,0.281406,0.718594,-0.9375,0.281406,0.718594,-0.9375,C,C,1,335,65,65
mmlu/all/test/000270,post_self,self,0.080357,0.919643,-2.4375,0.000338,0.999662,-7.9922,0.000338,0.999662,-7.9922,D,D,1,880,194,194
mmlu/all/test/000271,post_self,self,0.100879,0.899121,-2.1875,0.000401,0.999599,-7.8203,0.000401,0.999599,-7.8203,A,A,1,306,76,76
mmlu/all/test/000272,post_self,self,0.040846,0.959154,-3.1562,9e-05,0.99991,-9.3164,9e-05,0.99991,-9.3164,C,C,1,740,152,152
mmlu/all/test/000273,post_self,self,0.191933,0.808067,-1.4375,0.004682,0.995318,-5.3594,0.004682,0.995318,-5.3594,B,B,1,850,171,171
mmlu/all/test/000274,post_defer,defer,0.407333,0.592667,-0.375,0.816406,0.183594,1.4922,0.816406,0.183594,1.4922,A,B,0,658,130,130
mmlu/all/test/000275,post_defer,defer,0.119203,0.880797,-2.0,0.723309,0.276691,0.9609,0.723309,0.276691,0.9609,C,C,1,528,115,115
mmlu/all/test/000276,post_self,self,0.053403,0.946597,-2.875,0.000357,0.999643,-7.9375,0.000357,0.999643,-7.9375,D,D,1,288,69,69
mmlu/all/test/000277,post_self,self,0.399812,0.600188,-0.4062,0.007233,0.992767,-4.9219,0.007233,0.992767,-4.9219,B,A,0,464,98,98
mmlu/all/test/000278,post_defer,defer,0.201813,0.798187,-1.375,0.879974,0.120026,1.9922,0.879974,0.120026,1.9922,C,A,0,783,165,165
mmlu/all/test/000279,post_defer,defer,0.320821,0.679179,-0.75,0.887984,0.112016,2.0703,0.887984,0.112016,2.0703,A,C,0,509,109,109
mmlu/all/test/000280,post_self,self,0.071591,0.928409,-2.5625,0.000683,0.999317,-7.2891,0.000683,0.999317,-7.2891,D,D,1,759,150,150
mmlu/all/test/000281,post_self,self,0.061876,0.938124,-2.7188,0.001245,0.998755,-6.6875,0.001245,0.998755,-6.6875,D,D,1,775,160,160
mmlu/all/test/000282,post_self,self,0.140336,0.859664,-1.8125,0.002453,0.997547,-6.0078,0.002453,0.997547,-6.0078,D,A,0,379,68,68
mmlu/all/test/000283,post_defer,defer,0.461017,0.538983,-0.1562,0.993649,0.006351,5.0527,0.993649,0.006351,5.0527,C,C,1,334,74,74
mmlu/all/test/000284,post_self,self,0.080357,0.919643,-2.4375,0.000677,0.999323,-7.2969,0.000677,0.999323,-7.2969,B,B,1,695,132,132
mmlu/all/test/000285,post_self,self,0.468791,0.531209,-0.125,0.050705,0.949295,-2.9297,0.050705,0.949295,-2.9297,B,A,0,460,94,94
mmlu/all/test/000286,early_defer,defer,0.55447,0.44553,0.2188,0.338077,0.661923,-0.6719,0.55447,0.44553,0.2188,A,D,0,374,119,119
mmlu/all/test/000287,post_self,self,0.148047,0.851953,-1.75,0.008,0.992,-4.8203,0.008,0.992,-4.8203,D,D,1,589,114,114
mmlu/all/test/000288,post_self,self,0.334589,0.665411,-0.6875,0.002736,0.997264,-5.8984,0.002736,0.997264,-5.8984,D,A,0,364,84,84
mmlu/all/test/000289,post_self,self,0.399812,0.600188,-0.4062,0.089455,0.910545,-2.3203,0.089455,0.910545,-2.3203,D,D,1,964,209,209
mmlu/all/test/000290,post_self,self,0.2227,0.7773,-1.25,0.132964,0.867036,-1.875,0.132964,0.867036,-1.875,C,C,1,444,86,86
mmlu/all/test/000291,post_self,self,0.050331,0.949669,-2.9375,0.000341,0.999659,-7.9844,0.000341,0.999659,-7.9844,D,D,1,234,63,63
mmlu/all/test/000292,post_self,self,0.407333,0.592667,-0.375,0.039048,0.960952,-3.2031,0.039048,0.960952,-3.2031,B,D,0,503,117,117
mmlu/all/test/000293,post_self,self,0.399812,0.600188,-0.4062,0.004982,0.995018,-5.2969,0.004982,0.995018,-5.2969,D,C,0,347,76,76
mmlu/all/test/000294,post_defer,defer,0.430147,0.569853,-0.2812,0.99294,0.00706,4.9463,0.99294,0.00706,4.9463,A,D,0,984,216,216
mmlu/all/test/000295,post_self,self,0.085099,0.914901,-2.375,0.001188,0.998812,-6.7344,0.001188,0.998812,-6.7344,C,D,0,717,155,155
mmlu/all/test/000296,post_self,self,0.201813,0.798187,-1.375,0.005642,0.994358,-5.1719,0.005642,0.994358,-5.1719,D,D,1,363,73,73
mmlu/all/test/000297,post_self,self,0.164516,0.835484,-1.625,0.000869,0.999131,-7.0469,0.000869,0.999131,-7.0469,B,B,1,376,76,76
mmlu/all/test/000298,post_defer,defer,0.085099,0.914901,-2.375,0.998719,0.001281,6.6592,0.998719,0.001281,6.6592,A,A,1,1085,216,216
mmlu/all/test/000299,post_self,self,0.320821,0.679179,-0.75,0.055823,0.944177,-2.8281,0.055823,0.944177,-2.8281,C,C,1,639,132,132
mmlu/all/test/000300,post_defer,defer,0.233706,0.766294,-1.1875,0.920647,0.079353,2.4512,0.920647,0.079353,2.4512,C,C,1,503,111,111
mmlu/all/test/000301,early_defer,defer,0.629775,0.370225,0.5312,0.392337,0.607663,-0.4375,0.629775,0.370225,0.5312,B,B,1,936,249,249
mmlu/all/test/000302,early_defer,defer,0.531209,0.468791,0.125,0.95275,0.04725,3.0039,0.531209,0.468791,0.125,B,B,1,363,90,90
mmlu/all/test/000303,post_self,self,0.173288,0.826712,-1.5625,0.001561,0.998439,-6.4609,0.001561,0.998439,-6.4609,C,B,0,1013,206,206
mmlu/all/test/000304,post_self,self,0.206894,0.793106,-1.3438,0.007403,0.992597,-4.8984,0.007403,0.992597,-4.8984,C,C,1,539,124,124
mmlu/all/test/000305,post_self,self,0.046034,0.953966,-3.0312,0.000223,0.999777,-8.4062,0.000223,0.999777,-8.4062,B,B,1,402,88,88
mmlu/all/test/000306,post_self,self,0.056652,0.943348,-2.8125,0.000191,0.999809,-8.5625,0.000191,0.999809,-8.5625,D,D,1,374,85,85
mmlu/all/test/000307,early_defer,defer,0.531209,0.468791,0.125,0.873862,0.126138,1.9355,0.531209,0.468791,0.125,C,C,1,908,193,193
mmlu/all/test/000308,post_self,self,0.050331,0.949669,-2.9375,0.000374,0.999626,-7.8906,0.000374,0.999626,-7.8906,D,D,1,540,104,104
mmlu/all/test/000309,post_defer,defer,0.422505,0.577495,-0.3125,0.950134,0.049866,2.9473,0.950134,0.049866,2.9473,C,C,1,365,82,82
mmlu/all/test/000310,post_defer,defer,0.262842,0.737158,-1.0312,0.999465,0.000535,7.5325,0.999465,0.000535,7.5325,B,C,0,1236,276,276
mmlu/all/test/000311,post_defer,defer,0.125923,0.874077,-1.9375,0.994908,0.005092,5.2749,0.994908,0.005092,5.2749,A,A,1,630,143,143
mmlu/all/test/000312,post_defer,defer,0.320821,0.679179,-0.75,0.997728,0.002272,6.085,0.997728,0.002272,6.085,C,A,0,430,106,106
mmlu/all/test/000313,post_self,self,0.287768,0.712232,-0.9062,0.002591,0.997409,-5.9531,0.002591,0.997409,-5.9531,B,B,1,545,127,127
mmlu/all/test/000314,early_defer,defer,0.607663,0.392337,0.4375,0.019271,0.980729,-3.9297,0.607663,0.392337,0.4375,C,C,1,353,96,96
mmlu/all/test/000315,post_defer,defer,0.300746,0.699254,-0.8438,0.84338,0.15662,1.6836,0.84338,0.15662,1.6836,C,C,1,581,145,145
mmlu/all/test/000316,post_self,self,0.201813,0.798187,-1.375,0.007177,0.992823,-4.9297,0.007177,0.992823,-4.9297,C,C,1,379,84,84
mmlu/all/test/000317,post_self,self,0.060087,0.939913,-2.75,0.00031,0.99969,-8.0781,0.00031,0.99969,-8.0781,A,A,1,498,86,86
mmlu/all/test/000318,post_self,self,0.085099,0.914901,-2.375,0.001573,0.998427,-6.4531,0.001573,0.998427,-6.4531,A,A,1,1362,265,265
mmlu/all/test/000319,post_self,self,0.44553,0.55447,-0.2188,0.001478,0.998522,-6.5156,0.001478,0.998522,-6.5156,A,A,1,689,136,136
mmlu/all/test/000320,post_self,self,0.256832,0.743168,-1.0625,0.000843,0.999157,-7.0781,0.000843,0.999157,-7.0781,A,A,1,613,149,149
mmlu/all/test/000321,post_self,self,0.039639,0.960361,-3.1875,0.000202,0.999798,-8.5078,0.000202,0.999798,-8.5078,C,C,1,384,84,84
mmlu/all/test/000322,post_self,self,0.239349,0.760651,-1.1562,0.002531,0.997469,-5.9766,0.002531,0.997469,-5.9766,B,B,1,562,118,118
mmlu/all/test/000323,early_defer,defer,0.672332,0.327668,0.7188,0.833866,0.166134,1.6133,0.672332,0.327668,0.7188,C,C,1,896,197,197
mmlu/all/test/000324,early_defer,defer,0.55447,0.44553,0.2188,0.00659,0.99341,-5.0156,0.55447,0.44553,0.2188,D,D,1,502,100,100
mmlu/all/test/000325,early_defer,defer,0.55447,0.44553,0.2188,0.577495,0.422505,0.3125,0.55447,0.44553,0.2188,B,D,0,1385,377,377
mmlu/all/test/000326,early_defer,defer,0.629775,0.370225,0.5312,0.911022,0.088978,2.3262,0.629775,0.370225,0.5312,C,B,0,701,143,143
mmlu/all/test/000327,post_self,self,0.075858,0.924142,-2.5,0.000346,0.999654,-7.9688,0.000346,0.999654,-7.9688,A,A,1,798,160,160
mmlu/all/test/000328,post_self,self,0.201813,0.798187,-1.375,0.064183,0.935817,-2.6797,0.064183,0.935817,-2.6797,C,D,0,776,162,162
mmlu/all/test/000329,post_self,self,0.287768,0.712232,-0.9062,0.108189,0.891811,-2.1094,0.108189,0.891811,-2.1094,D,A,0,1295,313,313
mmlu/all/test/000330,post_self,self,0.348645,0.651355,-0.625,0.008985,0.991015,-4.7031,0.008985,0.991015,-4.7031,B,B,1,410,82,82
mmlu/all/test/000331,post_self,self,0.065605,0.934395,-2.6562,0.000294,0.999706,-8.1328,0.000294,0.999706,-8.1328,D,D,1,264,63,63
mmlu/all/test/000332,post_self,self,0.144149,0.855851,-1.7812,0.002149,0.997851,-6.1406,0.002149,0.997851,-6.1406,C,C,1,364,68,68
mmlu/all/test/000333,post_defer,defer,0.281406,0.718594,-0.9375,0.998404,0.001596,6.4387,0.998404,0.001596,6.4387,C,C,1,560,123,123
mmlu/all/test/000334,post_self,self,0.085099,0.914901,-2.375,0.00071,0.99929,-7.25,0.00071,0.99929,-7.25,C,C,1,294,68,68
mmlu/all/test/000335,early_defer,defer,0.592667,0.407333,0.375,0.810479,0.189521,1.4531,0.592667,0.407333,0.375,C,A,0,353,109,109
mmlu/all/test/000336,post_defer,defer,0.268941,0.731059,-1.0,0.940463,0.059537,2.7598,0.940463,0.059537,2.7598,D,D,1,681,144,144
mmlu/all/test/000337,post_self,self,0.294215,0.705785,-0.875,0.022977,0.977023,-3.75,0.022977,0.977023,-3.75,C,C,1,496,124,124
mmlu/all/test/000338,post_self,self,0.048858,0.951142,-2.9688,0.000238,0.999762,-8.3438,0.000238,0.999762,-8.3438,D,D,1,871,162,162
mmlu/all/test/000339,early_defer,defer,0.651355,0.348645,0.625,0.684264,0.315736,0.7734,0.651355,0.348645,0.625,D,C,0,376,82,82
mmlu/all/test/000340,post_self,self,0.053403,0.946597,-2.875,0.00033,0.99967,-8.0156,0.00033,0.99967,-8.0156,A,A,1,347,80,80
mmlu/all/test/000341,post_defer,defer,0.422505,0.577495,-0.3125,0.997006,0.002994,5.8081,0.997006,0.002994,5.8081,C,B,0,541,115,115
mmlu/all/test/000342,post_self,self,0.355775,0.644225,-0.5938,0.102305,0.897695,-2.1719,0.102305,0.897695,-2.1719,B,C,0,553,156,156
mmlu/all/test/000343,early_defer,defer,0.546738,0.453262,0.1875,0.994273,0.005727,5.1567,0.546738,0.453262,0.1875,B,D,0,470,108,108
